MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err
58967.70000000662	2.402971483520858e-16	5.670409551916816e-17	1.5062399410937753e-16	4.551673613830375e-17
58967.75000000662	2.3760272837035695e-16	5.762089015133172e-17	1.5060659680384188e-16	4.1812736036195684e-17
58967.800000006624	2.349390459446838e-16	5.753491979352736e-17	1.5057585607805416e-16	3.7936299527794827e-17
58967.85000000663	2.3231724648648334e-16	5.64400850910916e-17	1.5053116438754714e-16	3.389639661528301e-17
58967.90000000663	2.2974847871466787e-16	5.433672832904377e-17	1.50471913762999e-16	2.9705214559149544e-17
58967.95000000663	2.2724389566928065e-16	5.1232398952967984e-17	1.5039749579285818e-16	2.538085575995236e-17
58968.000000006636	2.248146557254467e-16	4.714384963502945e-17	1.5030730160626705e-16	2.0953674418508158e-17
58968.05000000664	2.2247192360764033e-16	4.2101627007842167e-17	1.5020072185566827e-16	1.648336544235956e-17
58968.10000000664	2.2022687140439103e-16	3.616121465104294e-17	1.5007714669987787e-16	1.2114070674027807e-17
58968.150000006644	2.1809067958350667e-16	2.9433781276527274e-17	1.499359657865234e-16	8.290183216667841e-18
58968.20000000665	2.1607453800781792e-16	2.2188752957994636e-17	1.4977656823504222e-16	6.481301417787967e-18
58968.25000000665	2.1418964695152412e-16	1.5286479980746743e-17	1.495985089781555e-16	8.34787231522792e-18
58968.30000000665	2.1244721811730768e-16	1.1917129581393193e-17	1.4940200782655102e-16	1.2257216273001734e-17
58968.350000006656	2.108559314329439e-16	1.623451162067598e-17	1.4918745039795773e-16	1.675559385382326e-17
58968.40000000666	2.094143031342377e-16	2.4732598936070046e-17	1.4895522176898127e-16	2.1401755085959173e-17
58968.45000000666	2.0811831834174e-16	3.4464539172991586e-17	1.4870570648653527e-16	2.60514086671579e-17
58968.500000006665	2.0696397491979177e-16	4.460047445468035e-17	1.4843928857830177e-16	3.0643928785409875e-17
58968.55000000667	2.0594728311725984e-16	5.485985613581375e-17	1.4815635156386364e-16	3.5147766749945335e-17
58968.60000000667	2.0506426520899037e-16	6.511128129367502e-17	1.478572784656692e-16	3.954349194666593e-17
58968.65000000667	2.0431095513819718e-16	7.527569818540841e-17	1.475424518198286e-16	4.3817493868956746e-17
58968.70000000668	2.0368339815955982e-16	8.529684946360077e-17	1.4721225368696609e-16	4.7959296630387894e-17
58968.75000000668	2.0317765048308894e-16	9.513028516089813e-17	1.4686706566327792e-16	5.196028415147306e-17
58968.80000000668	2.0278977891875056e-16	1.0473860791521423e-16	1.4650726889112318e-16	5.581304092379198e-17
58968.850000006685	2.0251586052176497e-16	1.1408914989452888e-16	1.4613324407013768e-16	5.951098626030655e-17
58968.90000000669	2.0235198223862103e-16	1.2315271754586829e-16	1.4574537146791801e-16	6.304815893711444e-17
58968.95000000669	2.0229424055371952e-16	1.3190285243614083e-16	1.4534403093091134e-16	6.641908367386739e-17
58969.000000006694	2.0233874113671317e-16	1.4031536242543574e-16	1.449296018953237e-16	6.961868447979241e-17
58969.0500000067	2.0248159849036664e-16	1.483680046388342e-16	1.4450246339774792e-16	7.264222605439833e-17
58969.1000000067	2.0271893559910385e-16	1.5604025908321452e-16	1.4406299408610957e-16	7.548527264912239e-17
58969.1500000067	2.030468835780733e-16	1.6331315946110519e-16	1.4361157223053753e-16	7.81436581859329e-17
58969.200000006706	2.0346158132273154e-16	1.7016916192104967e-16	1.4314857573393625e-16	8.061346386889221e-17
58969.25000000671	2.039591751589969e-16	1.7659204012898288e-16	1.426743821429125e-16	8.289100093573796e-17
58969.30000000671	2.0453581849388845e-16	1.8256679935719222e-16	1.4218936865857158e-16	8.497279703387802e-17
58969.350000006714	2.051876714665811e-16	1.8807960481964607e-16	1.4169391214733207e-16	8.685558522482215e-17
58969.40000000672	2.0591090059999455e-16	1.9311772102782217e-16	1.4118838915144163e-16	8.853629494323229e-17
58969.45000000672	2.0670167845271935e-16	1.9766945991629613e-16	1.406731758999974e-16	9.001204444901303e-17
58969.50000000672	2.0755618327140927e-16	2.0172413612362556e-16	1.4014864831953647e-16	9.128013444896513e-17
58969.550000006726	2.0847059864352479e-16	2.0527202824070485e-16	1.3961518204494403e-16	9.233804265966973e-17
58969.60000000673	2.0944111315041008e-16	2.0830434513594034e-16	1.3907315242996905e-16	9.318341914837946e-17
58969.65000000673	2.1046392002074732e-16	2.108131966768264e-16	1.3852293455811391e-16	9.381408233514092e-17
58969.700000006735	2.1153521678424343e-16	2.127915683221687e-16	1.3796490325328072e-16	9.422801557447434e-17
58969.75000000674	2.1265120492569302e-16	2.1423329917731723e-16	1.373994330905673e-16	9.442336426188818e-17
58969.80000000674	2.1380808953921384e-16	2.1513306319522938e-16	1.3682689840685785e-16	9.439843343182845e-17
58969.85000000674	2.1500207898277172e-16	2.1548635328125118e-16	1.362476733117119e-16	9.415168583305116e-17
58969.900000006746	2.1622938453288087e-16	2.152894681236503e-16	1.3566213169786166e-16	9.368174048776401e-17
58969.95000000675	2.1748622003953404e-16	2.145395016284095e-16	1.3507064725195169e-16	9.298737175940497e-17
58970.00000000675	2.1876880158125038e-16	2.1323433489239136e-16	1.3447359346546548e-16	9.206750897780331e-17
58970.050000006755	2.2007334712029591e-16	2.1137263070619298e-16	1.3387134364511046e-16	9.092123670053179e-17
58970.10000000676	2.2139607615802483e-16	2.0895383064196403e-16	1.3326427092357637e-16	8.954779572700756e-17
58970.15000000676	2.227332093902601e-16	2.0597815485627845e-16	1.3265274827031231e-16	8.794658503376183e-17
58970.200000006764	2.2408096836286203e-16	2.024466048354936e-16	1.3203714850226663e-16	8.611716487512703e-17
58970.25000000677	2.2543557512718975e-16	1.9836096943840157e-16	1.314178442942716e-16	8.405926139876024e-17
58970.30000000677	2.267932518957369e-16	1.9372383476767114e-16	1.307952081899326e-16	8.177277328504683e-17
58970.35000000677	2.281502206976333e-16	1.8853859865574395e-16	1.301696126123304e-16	7.925778115892305e-17
58970.400000006775	2.295027030342502e-16	1.8280949092563674e-16	1.295414298745553e-16	7.651456089051644e-17
58970.45000000678	2.3084691953464307e-16	1.7654160115348562e-16	1.289110321903162e-16	7.354360249021454e-17
58970.50000000678	2.3217908961104146e-16	1.6974091654546135e-16	1.2827879168490408e-16	7.034563725047087e-17
58970.550000006784	2.3349543111409197e-16	1.6241437395417846e-16	1.2764508040553945e-16	6.692167737600296e-17
58970.60000000679	2.3479215998818377e-16	1.545699323908862e-16	1.270102703320933e-16	6.327307507895773e-17
58970.65000000679	2.360654899264446e-16	1.4621667634590956e-16	1.2637473338784523e-16	5.940161299903168e-17
58970.70000000679	2.373116320256831e-16	1.3736496719427313e-16	1.2573884145005484e-16	5.5309646889149966e-17
58970.750000006796	2.3852679444113394e-16	1.280266727012437e-16	1.25102966360664e-16	5.1000339195017653e-17
58970.8000000068	2.3970718204095274e-16	1.182155290134552e-16	1.2446747993684938e-16	4.647805851744379e-17
58970.8500000068	2.40848996060489e-16	1.0794773860814543e-16	1.2383275398179936e-16	4.17490996129036e-17
58970.900000006804	2.4194843375634225e-16	9.724301272051467e-17	1.2319916029530405e-16	3.6823066903734495e-17
58970.95000000681	2.4300168806009055e-16	8.612650834018927e-17	1.2256707068434514e-16	3.171575252021391e-17
58971.00000000681	2.4400494723172607e-16	7.463271599141112e-17	1.219368569738541e-16	2.6455756619718564e-17
58971.05000000681	2.4495439451277403e-16	6.281404801175035e-17	1.2130889101728344e-16	2.1101833017775046e-17
58971.100000006816	2.4584620777904543e-16	5.076229523031599e-17	1.2068354470732725e-16	1.5796729159555612e-17
58971.15000000682	2.4667655919304295e-16	3.8671726238641117e-17	1.200611899864365e-16	1.097076384784497e-17
58971.20000000682	2.4744161485591854e-16	2.7069340707451705e-17	1.1944219885767037e-16	8.101358133734945e-18
58971.250000006825	2.4813753445905e-16	1.7848445096693426e-17	1.1882691012993891e-16	9.635256395915286e-18
58971.30000000683	2.487605299105916e-16	1.6766607437468595e-17	1.1821541684213927e-16	1.4329709642414516e-17
58971.35000000683	2.493090986983521e-16	2.5044586105400896e-17	1.1760770192580688e-16	2.0111205401880723e-17
58971.40000000683	2.497847093471567e-16	3.6554077540782115e-17	1.1700374787584868e-16	2.6292392922591944e-17
58971.45000000684	2.501890223155521e-16	4.882335545013381e-17	1.164035372701659e-16	3.266046868631942e-17
58971.50000000684	2.505236911031038e-16	6.118699357970363e-17	1.158070527691843e-16	3.9132845348342715e-17
58971.55000000684	2.5079036239916234e-16	7.341162438212494e-17	1.1521427711536584e-16	4.5670332470448543e-17
58971.600000006845	2.50990676231112e-16	8.539044374578106e-17	1.1462519313311245e-16	5.225112502820235e-17
58971.65000000685	2.5112626611211637e-16	9.706335193468212e-17	1.1403978372801606e-16	5.886143675337175e-17
58971.70000000685	2.5119875918844494e-16	1.0839080668304178e-16	1.1345803188694923e-16	6.54916045976038e-17
58971.750000006854	2.5120977638638684e-16	1.193436472746823e-16	1.128799206772217e-16	7.213427829204707e-17
58971.80000000686	2.511609325586761e-16	1.2989858399172301e-16	1.123054332466336e-16	7.87835020873905e-17
58971.85000000686	2.510538366305089e-16	1.4003598629921298e-16	1.117345528228375e-16	8.543421494665425e-17
58971.90000000686	2.5089009174518885e-16	1.497387064515433e-16	1.111672627131485e-16	9.208196213682831e-17
58971.950000006866	2.506712954092946e-16	1.5899141006940173e-16	1.1060354630399996e-16	9.87227203660226e-17
58972.00000000687	2.503990396375194e-16	1.6778017251498637e-16	1.1004338706088412e-16	1.0535278713141593e-16
58972.05000000687	2.5007491109709355e-16	1.7609222285873922e-16	1.0948676852765822e-16	1.1196870800767458e-16
58972.100000006874	2.497004912518339e-16	1.8391577394359237e-16	1.0893367432639201e-16	1.1856722722460625e-16
58972.15000000688	2.4927735650584427e-16	1.9123990489650726e-16	1.083840881570471e-16	1.2514525302430779e-16
58972.20000000688	2.4880707834682692e-16	1.9805447685184877e-16	1.0783799379691359e-16	1.3169983268083402e-16
58972.25000000688	2.4829122348913707e-16	2.0435007046702702e-16	1.0729537510047617e-16	1.3822813400668819e-16
58972.300000006886	2.4773135401634403e-16	2.101179382179699e-16	1.0675621599907487e-16	1.4472743132234286e-16
58972.35000000689	2.4712902752363517e-16	2.1534996704079514e-16	1.0622050050026669e-16	1.5119509456354993e-16
58972.40000000689	2.4648579725981217e-16	2.2003864843888538e-16	1.0568821268789731e-16	1.5762858064228677e-16
58972.450000006895	2.4580321226896787e-16	2.241770541411629e-16	1.0515933672138794e-16	1.640254264567328e-16
58972.5000000069	2.4508281753194247e-16	2.277588160130229e-16	1.0463385683563889e-16	1.7038324313024514e-16
58972.5500000069	2.4432615410743053e-16	2.307781093242638e-16	1.0411175734059644e-16	1.7669971118236309e-16
58972.6000000069	2.435347592727989e-16	2.332296387494636e-16	1.0359302262089494e-16	1.8297257641728705e-16
58972.650000006906	2.4271016666469897e-16	2.3510862666380605e-16	1.0307763713561054e-16	1.891996463748811e-16
58972.70000000691	2.418539064194023e-16	2.3641080343102427e-16	1.0256558541771615e-16	1.9537878722745361e-16
58972.75000000691	2.409675053128201e-16	2.371323994809278e-16	1.0205685207407818e-16	2.0150792103621712e-16
58972.800000006915	2.4005248690037043e-16	2.3727013905248303e-16	1.0155142178479932e-16	2.0758502330120332e-16
58972.85000000692	2.3911037165659586e-16	2.3682123554690084e-16	1.0104927930308445e-16	2.1360812075376552e-16
58972.90000000692	2.3814267711449247e-16	2.357833884976661e-16	1.0055040945480748e-16	2.1957528935205378e-16
58972.950000006924	2.3715091800474126e-16	2.341547822306162e-16	1.0005479713828382e-16	2.2548465244847093e-16
58973.00000000693	2.361366063946521e-16	2.319340863605231e-16	9.956242732389331e-17	2.3133437910410206e-16
58973.05000000693	2.3510125182692606e-16	2.291204583619071e-16	9.907328505364708e-17	2.3712268252999866e-16
58973.10000000693	2.340463614582967e-16	2.2571354856990786e-16	9.858735544105322e-17	2.4284781863939755e-16
58973.150000006935	2.3297344019790655e-16	2.217135081272338e-16	9.810462367064625e-17	2.485080846971185e-16
58973.20000000694	2.3188399084561097e-16	2.1712100061862116e-16	9.762507499774067e-17	2.5410181805549455e-16
58973.25000000694	2.3077951423006314e-16	2.1193721845910878e-16	9.714869474810985e-17	2.596273949670549e-16
58973.300000006944	2.2966150934665336e-16	2.0616390558207805e-16	9.667546831766476e-17	2.650832294667571e-16
58973.35000000695	2.285314734954084e-16	1.9980338869560436e-16	9.62053811719833e-17	2.7046777231659575e-16
58973.40000000695	2.273909024186106e-16	1.928586204939946e-16	9.573841884628798e-17	2.7577951000727587e-16
58973.45000000695	2.2624129043843865e-16	1.8533323997391057e-16	9.527456694490042e-17	2.810169638117358e-16
58973.500000006956	2.250841305944347e-16	1.7723165786523798e-16	9.481381114103213e-17	2.8617868888658775e-16
58973.55000000696	2.2392091478086344e-16	1.685591799535137e-16	9.43561371763697e-17	2.912632734172435e-16
58973.60000000696	2.227531338840289e-16	1.5932218926861618e-16	9.39015308608843e-17	2.962693378040558e-16
58973.650000006965	2.2158227791950667e-16	1.4952842271616734e-16	9.344997807251018e-17	3.0119553388596226e-16
58973.70000000697	2.2040983616922799e-16	1.391874047959089e-16	9.300146475665512e-17	3.060405441994387e-16
58973.75000000697	2.1923729731862659e-16	1.283111535715918e-16	9.255597692621523e-17	3.108030812702136e-16
58973.80000000697	2.1806614959363456e-16	1.169153815182487e-16	9.211350066091721e-17	3.154818869357146e-16
58973.850000006976	2.168978808977058e-16	1.0502164781911137e-16	9.167402210727697e-17	3.2007573169646095e-16
58973.90000000698	2.1573397894873783e-16	9.266146694344149e-17	9.123752747820343e-17	3.2458341409448783e-16
58973.95000000698	2.1457593141605993e-16	7.988478197208116e-17	9.080400305273292e-17	3.290037601172745e-16
58974.000000006985	2.1342522605730948e-16	6.677921148301598e-17	9.037343517548332e-17	3.3333562262596645e-16
58974.05000000699	2.1228335085537877e-16	5.35194572096603e-17	8.9945810256893e-17	3.375778808063324e-16
58974.10000000699	2.1115179415534256e-16	4.051503086620907e-17	8.952111477226384e-17	3.4172943964132875e-16
58974.150000006994	2.1003204480139986e-16	2.8926414980378084e-17	8.909933526196262e-17	3.457892294042093e-16
58974.200000007	2.0892559227381344e-16	2.228055324922169e-17	8.868045833102454e-17	3.497562051710962e-16
58974.250000007	2.0783378477777779e-16	2.5748035438891244e-17	8.826447064856992e-17	3.536293463520659e-16
58974.300000007	2.0675692158531935e-16	3.671849719944251e-17	8.78513589479307e-17	3.574076562399529e-16
58974.350000007005	2.0569483235931942e-16	5.04878405226981e-17	8.744111002604846e-17	3.6109016157584845e-16
58974.40000000701	2.0464734545654878e-16	6.526956835007198e-17	8.703371074332051e-17	3.646759121308179e-16
58974.45000000701	2.036142901338005e-16	8.046505794747273e-17	8.662914802329679e-17	3.6816398030281414e-16
58974.500000007014	2.025954965345684e-16	9.583321209300446e-17	8.622740885232053e-17	3.7155346072833847e-16
58974.55000000702	2.0159079567583567e-16	1.1125721879384757e-16	8.58284802794118e-17	3.748434699082031e-16
58974.60000000702	2.006000194348577e-16	1.2667118337757182e-16	8.543234941572115e-17	3.780331458465447e-16
58974.65000000702	1.9962300053599409e-16	1.4203303672520474e-16	8.503900343443198e-17	3.811216477030665e-16
58974.700000007026	1.9865957253763403e-16	1.5731310036388994e-16	8.464842957053173e-17	3.8410815545730023e-16
58974.75000000703	1.97709569819133e-16	1.724887205601317e-16	8.426061512032161e-17	3.8699186958506184e-16
58974.80000000703	1.9677282756779377e-16	1.8754152769277072e-16	8.387554744128129e-17	3.8977201074625655e-16
58974.850000007034	1.9584918176590277e-16	2.0245593622736665e-16	8.349321395178419e-17	3.924478194834951e-16
58974.90000000704	1.9493846917783274e-16	2.1721827488014745e-16	8.311360213070036e-17	3.9501855593168454e-16
58974.95000000704	1.9404052733715418e-16	2.318162567126194e-16	8.273669951735456e-17	3.9748349953743e-16
58975.00000000704	1.9315519453379272e-16	2.462386421279176e-16	8.236249371094237e-17	3.998419487885378e-16
58975.050000007046	1.922823098012672e-16	2.6047501620183783e-16	8.199097237045078e-17	4.0209322095289275e-16
58975.10000000705	1.9142171290391384e-16	2.745156363950214e-16	8.162212321444789e-17	4.0423665182652134e-16
58975.15000000705	1.905732443242013e-16	2.8835132506030723e-16	8.125593402059236e-17	4.0627159549053866e-16
58975.200000007055	1.8973674525005648e-16	3.019733913244846e-16	8.089239262555393e-17	4.0819742407659406e-16
58975.25000000706	1.889120575622312e-16	3.1537357275743266e-16	8.05314869245787e-17	4.100135275406072e-16
58975.30000000706	1.880990238217152e-16	3.285439907042891e-16	8.017320487142835e-17	4.117193134445713e-16
58975.35000000706	1.8729748725719095e-16	3.41477115268902e-16	7.981753447787065e-17	4.133142067460454e-16
58975.40000000707	1.8650729175250705e-16	3.541657372610562e-16	7.946446381356247e-17	4.1479764959519887e-16
58975.45000000707	1.8572828183419906e-16	3.666029452701072e-16	7.911398100582052e-17	4.161691011391706e-16
58975.50000000707	1.8496030265906e-16	3.7878210658417457e-16	7.876607423922396e-17	4.17428037333421e-16
58975.550000007075	1.8420320000171553e-16	3.9069685104684124e-16	7.842073175540388e-17	4.185739507600774e-16
58975.60000000708	1.8345682024222544e-16	4.0234105719605333e-16	7.80779418528326e-17	4.196063504528583e-16
58975.65000000708	1.8272101035379502e-16	4.1370884020596713e-16	7.773769288650088e-17	4.205247617285046e-16
58975.700000007084	1.8199561789041296e-16	4.247945412750546e-16	7.739997326763262e-17	4.2132872602459085e-16
58975.75000000709	1.8128049097457e-16	4.355927181920441e-16	7.70647714635113e-17	4.2201780074337036e-16
58975.80000000709	1.8057547828503357e-16	4.460981368748884e-16	7.67320759972506e-17	4.2259155910178137e-16
58975.85000000709	1.7988042904462286e-16	4.563057637237008e-16	7.64018754472847e-17	4.2304958998701093e-16
58975.900000007096	1.7919519300796976e-16	4.66210758664258e-16	7.607415844744693e-17	4.233914978181252e-16
58975.9500000071	1.7851962044941848e-16	4.75808468783176e-16	7.574891368648795e-17	4.2361690241287424e-16
58976.0000000071	1.778535621508221e-16	4.85094422476625e-16	7.542612990790227e-17	4.2372543886020803e-16
58976.050000007104	1.771968693894883e-16	4.940643240485605e-16	7.510579590965181e-17	4.237167573979451e-16
58976.10000000711	1.765493939260238e-16	5.027140487065028e-16	7.478790054395486e-17	4.235905232956851e-16
58976.15000000711	1.7591098799234422e-16	5.110396379120539e-16	7.447243271699106e-17	4.233464167427818e-16
58976.20000000711	1.7528150427957518e-16	5.190372950500338e-16	7.415938138866212e-17	4.229841327412474e-16
58976.250000007116	1.7466079592605604e-16	5.2670338138631915e-16	7.384873557232475e-17	4.225033810036242e-16
58976.30000000712	1.7404871650535452e-16	5.340344122887846e-16	7.354048433457948e-17	4.219038858555417e-16
58976.35000000712	1.7344512001427957e-16	5.410270536895567e-16	7.323461679502199e-17	4.2118538614300156e-16
58976.400000007125	1.7284986086093697e-16	5.476781187696939e-16	7.293112212600388e-17	4.203476351442664e-16
58976.45000000713	1.7226279385279117e-16	5.539845648501438e-16	7.262998955230929e-17	4.1939040048627588e-16
58976.50000000713	1.71683774184752e-16	5.599434904747265e-16	7.233120835097154e-17	4.1831346406550566e-16
58976.55000000713	1.7111265742726337e-16	5.655521326726468e-16	7.203476785104304e-17	4.171166219732626e-16
58976.600000007136	1.7054929951447417e-16	5.708078643896757e-16	7.174065743341198e-17	4.15799684425188e-16
58976.65000000714	1.6999355673232605e-16	5.75708192078118e-16	7.14488665303105e-17	4.143624756951796e-16
58976.70000000714	1.6944528570671214e-16	5.802507534370642e-16	7.115938462541155e-17	4.1280483405340437e-16
58976.750000007145	1.68904343391683e-16	5.844333152951569e-16	7.087220125330898e-17	4.11126611708561e-16
58976.80000000715	1.683705870575951e-16	5.882537716288325e-16	7.058730599951155e-17	4.0932767475417315e-16
58976.85000000715	1.6784387427932581e-16	5.917101417100882e-16	7.030468849997893e-17	4.074079031190297e-16
58976.900000007154	1.673240629244756e-16	5.948005683778433e-16	7.002433844108764e-17	4.053671905216556e-16
58976.95000000716	1.6681101114160229e-16	5.975233164281454e-16	6.974624555925115e-17	4.032054444288123e-16
58977.00000000716	1.6630457734843739e-16	5.998767711184991e-16	6.947039964078276e-17	4.009225860179435e-16
58977.05000000716	1.6580462022014333e-16	6.018594367822172e-16	6.919679052154372e-17	3.985185501436642e-16
58977.100000007165	1.653109986775664e-16	6.034699355491703e-16	6.892540808687154e-17	3.959932853081625e-16
58977.15000000717	1.6482357187549462e-16	6.047070061693884e-16	6.865624227127454e-17	3.9334675363560956e-16
58977.20000000717	1.6434219919093424e-16	6.055695029367032e-16	6.838928305807054e-17	3.905789308505071e-16
58977.250000007174	1.6386674021139232e-16	6.060563947095675e-16	6.812452047938045e-17	3.876898062599758e-16
58977.30000000718	1.633970547231458e-16	6.061667640265401e-16	6.786194461579454e-17	3.8467938274008403e-16
58977.35000000718	1.6293300269954095e-16	6.058998063144713e-16	6.760154559610456e-17	3.815476767262109e-16
58977.40000000718	1.624744442893098e-16	6.052548291872096e-16	6.734331359712887e-17	3.7829471820737174e-16
58977.450000007186	1.6202123980483822e-16	6.04231251833227e-16	6.708723884349086e-17	3.749205507247025e-16
58977.50000000719	1.615732497104909e-16	6.028286044906902e-16	6.683331160737884e-17	3.7142523137413024e-16
58977.55000000719	1.6113033461090418e-16	6.010465280085618e-16	6.658152220835237e-17	3.678088308132001e-16
58977.600000007194	1.6069235523932684e-16	5.988847734928212e-16	6.633186101298049e-17	3.6407143327221856e-16
58977.6500000072	1.6025917244587306e-16	5.963432020367446e-16	6.60843184348722e-17	3.6021313656995697e-16
58977.7000000072	1.598306471859009e-16	5.934217845346649e-16	6.583888493423059e-17	3.562340521337219e-16
58977.7500000072	1.5940664050826806e-16	5.901206015786087e-16	6.559555101774308e-17	3.5213430502425124e-16
58977.800000007206	1.589870135436796e-16	5.864398434376229e-16	6.535430723826621e-17	3.4791403396543454e-16
58977.85000000721	1.5857162749295573e-16	5.82379810119458e-16	6.511514419475314e-17	3.4357339137918525e-16
58977.90000000721	1.5816034361538584e-16	5.779409115148712e-16	6.48780525319383e-17	3.391125434255957e-16
58977.950000007215	1.5775302321698717e-16	5.731236676247571e-16	6.464302294013417e-17	3.345316700487786e-16
58978.00000000722	1.5734952763882758e-16	5.679287088705766e-16	6.441004615503715e-17	3.2983096502868767e-16
58978.05000000722	1.569497182453014e-16	5.623567764887299e-16	6.417911295741211e-17	3.2501063603933737e-16
58978.10000000722	1.5655345641245182e-16	5.56408723010048e-16	6.395021417307575e-17	3.2007090471398e-16
58978.15000000723	1.5616060351618402e-16	5.500855128253797e-16	6.372334067245024e-17	3.150120067177045e-16
58978.20000000723	1.557710209206114e-16	5.433882228389139e-16	6.349848337058381e-17	3.0983419182838136e-16
58978.25000000723	1.5538456996626896e-16	5.363180432112188e-16	6.327563322678842e-17	3.0453772402642863e-16
58978.300000007235	1.5500111195839847e-16	5.288762781939079e-16	6.305478124439859e-17	2.991228815948974e-16
58978.35000000724	1.5462050815519083e-16	5.210643470590176e-16	6.283591847071734e-17	2.935899572307064e-16
58978.40000000724	1.5424261975600004e-16	5.128837851259498e-16	6.261903599666284e-17	2.8793925816873256e-16
58978.450000007244	1.5386730788959473e-16	5.043362448900277e-16	6.240412495662997e-17	2.8217110632054093e-16
58978.50000000725	1.5349443360236948e-16	4.954234972571192e-16	6.219117652827728e-17	2.762858384299568e-16
58978.55000000725	1.5312385784652163e-16	4.861474328899207e-16	6.198018193229485e-17	2.702838062483377e-16
58978.60000000725	1.5275544146826142e-16	4.765100636722685e-16	6.17711324322098e-17	2.6416537673280245e-16
58978.650000007256	1.5238904519598556e-16	4.665135242998921e-16	6.156401933419158e-17	2.579309322719473e-16
58978.70000000726	1.520245296284193e-16	4.561600740070711e-16	6.135883398686653e-17	2.515808709442463e-16
58978.75000000726	1.5166175522276267e-16	4.4545209844162075e-16	6.11555677810485e-17	2.4511560681593816e-16
58978.800000007264	1.513005822828223e-16	4.343921117031983e-16	6.095421214960916e-17	2.385355702871779e-16
58978.85000000727	1.5094087094711864e-16	4.229827585642149e-16	6.075475856723669e-17	2.31841208497642e-16
58978.90000000727	1.505824811769631e-16	4.112268168977268e-16	6.055719855023133e-17	2.2503298580574054e-16
58978.95000000727	1.502252727445504e-16	3.991272003438834e-16	6.03615236563197e-17	2.1811138436069293e-16
58979.000000007276	1.4986910522098932e-16	3.8668696125628676e-16	6.016772548447858e-17	2.1107690479193903e-16
58979.05000000728	1.4951383796433005e-16	3.7390929398341243e-16	5.997579567465554e-17	2.0393006704931593e-16
58979.10000000728	1.4915933010760537e-16	3.607975385587569e-16	5.978572590767667e-17	1.9667141143853092e-16
58979.150000007285	1.4880544054677853e-16	3.473551849009634e-16	5.959750790498594e-17	1.893014999126151e-16
58979.20000000729	1.4845202792872047e-16	3.335858776649614e-16	5.941113342845928e-17	1.8182091770351696e-16
58979.25000000729	1.4809895063915357e-16	3.1949342194213583e-16	5.922659428016248e-17	1.7423027541095346e-16
58979.30000000729	1.4774606679058042e-16	3.0508179009640777e-16	5.904388230231467e-17	1.6653021171535701e-16
58979.350000007296	1.4739323421013566e-16	2.903551301559634e-16	5.886298937689673e-17	1.587213969553908e-16
58979.4000000073	1.4704031042748512e-16	2.753177763905125e-16	5.86839074255491e-17	1.5080453792347414e-16
58979.4500000073	1.4668715266263974e-16	2.5997426304181815e-16	5.850662840948845e-17	1.4278038440853867e-16
58979.500000007305	1.4633361781378722e-16	2.4432934273005076e-16	5.83311443289477e-17	1.3464973829743797e-16
58979.55000000731	1.4597956244503477e-16	2.2838801200565475e-16	5.815744722359682e-17	1.264134665066656e-16
58979.60000000731	1.4562484277420813e-16	2.12155548180671e-16	5.798552917169327e-17	1.1807251979650636e-16
58979.650000007314	1.4526931466053155e-16	1.9563756461923467e-16	5.781538229032533e-17	1.096279608798978e-16
58979.70000000732	1.4491283359233518e-16	1.7884009749918624e-16	5.764699873515066e-17	1.0108100770466096e-16
58979.75000000732	1.4455525467471226e-16	1.6176974881793427e-16	5.748037070003249e-17	9.243310245721953e-17
58979.80000000732	1.4419643261713434e-16	1.4443393566209374e-16	5.731549041703026e-17	8.368602613034082e-17
58979.850000007325	1.438362217210569e-16	1.2684135413832273e-16	5.715235015614774e-17	7.48420981289326e-17
58979.90000000733	1.4347447586745825e-16	1.090029143590476e-16	5.699094222522088e-17	6.590454489848339e-17
58979.95000000733	1.43111048504383e-16	9.093382427876694e-17	5.683125896951627e-17	5.687823159681769e-17
58980.000000007334	1.4274579263440829e-16	7.265889831584145e-17	5.667329277187108e-17	4.7771253976352864e-17
58980.05000000734	1.4237856080209957e-16	5.422890409379133e-17	5.651703605220738e-17	3.8598848427762164e-17
58980.10000000734	1.4200920508142586e-16	3.5788272710613506e-17	5.636248126754119e-17	2.939475976246339e-17
58980.15000000734	1.4163757706311637e-16	1.806037536848458e-17	5.62096209117208e-17	2.025376777288364e-17
58980.200000007346	1.412635281928658e-16	1.0142285166543906e-17	5.605844751527693e-17	1.1572977509134528e-17
58980.25000000735	1.4088698378660523e-16	2.495178119058157e-17	5.590895364517024e-17	6.385193064363595e-18
58980.30000000735	1.405080345950305e-16	4.320036483044376e-17	5.576113142874476e-17	1.1626749003094161e-17
58980.350000007355	1.4012679331714355e-16	6.17243138756502e-17	5.561497112568553e-17	2.0425611191843665e-17
58980.40000000736	1.397433721573315e-16	8.017866151064689e-17	5.5470462555437793e-17	2.976075780569587e-17
58980.45000000736	1.3935788283630604e-16	9.847271672624595e-17	5.532759557314317e-17	3.92356974032966e-17
58980.50000000736	1.3897043660195975e-16	1.1656935817375467e-16	5.518636006929677e-17	4.875546415288825e-17
58980.550000007366	1.3858114424024648e-16	1.3444842769497369e-16	5.504674596942264e-17	5.828601627921255e-17
58980.60000000737	1.3819011608597884e-16	1.5209659361377592e-16	5.4908743233954855e-17	6.781179512664007e-17
