MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err	ps_z	ps_z_err
58939.40000000497	1.8322721938290875e-15	1.7262246369103524e-17	8.613340706100397e-16	4.376068530842966e-17	1.4985967781015995e-15	2.487299945630718e-17	4.255038048273818e-16	7.602544110241821e-18	7.9825837849138445e-16	1.4274537700613866e-17	2.6206793179689623e-16	5.026943943346316e-18
58939.450000004974	1.8336290558119193e-15	1.6840000310349528e-17	8.616894368632819e-16	4.3307027097272155e-17	1.4985653680098119e-15	2.5400581462173746e-17	4.260234884093965e-16	7.765257884344015e-18	7.995971944941097e-16	1.458380521980264e-17	2.6218720767151117e-16	5.10803777242872e-18
58939.50000000498	1.8349739301565802e-15	1.6428375319900143e-17	8.620421079968917e-16	4.286739905118443e-17	1.4985301184983109e-15	2.5927151667804763e-17	4.265439934457262e-16	7.926771055019969e-18	8.009362251030867e-16	1.489094599661493e-17	2.6230665562233895e-16	5.189750835446707e-18
58939.55000000498	1.836306507101032e-15	1.602789954812632e-17	8.623920603474937e-16	4.244231719945106e-17	1.4984910138779128e-15	2.645256391116366e-17	4.2706528947214045e-16	8.087051303601111e-18	8.022754221067875e-16	1.5195899874310195e-17	2.6242627384145623e-16	5.272044698965159e-18
58939.60000000498	1.8376264768252972e-15	1.5639132533094298e-17	8.62739270131207e-16	4.2032301336906976e-17	1.4984480384355611e-15	2.6976683722678837e-17	4.275873460253768e-16	8.246068809650143e-18	8.0361473728781e-16	1.5498611242068955e-17	2.625460605209189e-16	5.354882944373416e-18
58939.650000004985	1.8389335294502095e-15	1.5262664850099124e-17	8.630837134431699e-16	4.1637873322966115e-17	1.4984011764342292e-15	2.7499387166720867e-17	4.2811013264294835e-16	8.40379598841114e-18	8.049541224225875e-16	1.5799028554460608e-17	2.6266601385275013e-16	5.438231055063963e-18
58939.70000000499	1.8402273550360277e-15	1.4899117109982862e-17	8.634253662570975e-16	4.1259555199973334e-17	1.4983504121129124e-15	2.8020559814339134e-17	4.286336188629644e-16	8.560207261343469e-18	8.062935292810774e-16	1.6097103911629128e-17	2.627861320289402e-16	5.522056308624461e-18
58939.75000000499	1.841507643581286e-15	1.4549138158159868e-17	8.637642044248007e-16	4.089786713251779e-17	1.4982957296865393e-15	2.85400958308365e-17	4.2915777422394543e-16	8.715278855040103e-18	8.076329096264914e-16	1.639279269149248e-17	2.6290641324143934e-16	5.606327674133334e-18
58939.800000004994	1.8427740850213918e-15	1.4213402316508255e-17	8.641002036757318e-16	4.055332517285694e-17	1.4982371133458896e-15	2.90578971642376e-17	4.2968256826463276e-16	8.868988624603433e-18	8.089722152149826e-16	1.6686053226789393e-17	2.630268556821502e-16	5.6910157145858735e-18
58939.850000005	1.844026369227464e-15	1.3892605504467137e-17	8.644333396164997e-16	4.02264388614533e-17	1.4981745472575708e-15	2.9573872822045073e-17	4.302079705238215e-16	9.021315898078616e-18	8.103113977953673e-16	1.6976846520666224e-17	2.631474575429281e-16	5.7760924943754975e-18
