MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err
59250.18000000947	1.8366708396876996e-16	9.110001582548219e-18	1.7061368779327913e-16	6.5804963490499365e-18	nan	nan	nan	nan	nan	nan
59250.23000000948	1.8361810260240917e-16	9.030666971080584e-18	1.705355045994719e-16	6.509466211768751e-18	nan	nan	nan	nan	nan	nan
59250.28000000948	1.8357004897932932e-16	8.951903618346183e-18	1.7045700699433341e-16	6.438674189461562e-18	nan	nan	nan	nan	nan	nan
59250.33000000948	1.8352295323949673e-16	8.873736117744493e-18	1.7037820500545073e-16	6.3681283748295805e-18	nan	nan	nan	nan	nan	nan
59250.380000009485	1.834768455268232e-16	8.796189446201682e-18	1.7029910865890672e-16	6.2978373555004814e-18	nan	nan	nan	nan	nan	nan
59250.43000000949	1.8343175598932652e-16	8.71928895295879e-18	1.7021972797921388e-16	6.2278102318227335e-18	nan	nan	nan	nan	nan	nan
59250.48000000949	1.8338771477929442e-16	8.643060346318007e-18	1.7014007298939925e-16	6.1580566345451324e-18	nan	nan	nan	nan	nan	nan
59250.530000009494	1.833447520534741e-16	8.567529678210037e-18	1.7006015371095167e-16	6.08858674232535e-18	nan	nan	nan	nan	nan	nan
59250.5800000095	1.8330289797322561e-16	8.492723326442522e-18	1.6997998016403648e-16	6.019411299079179e-18	nan	nan	nan	nan	nan	nan
59250.6300000095	1.8326218270469584e-16	8.418667974452336e-18	1.6989956236730247e-16	5.950541631011583e-18	nan	nan	nan	nan	nan	nan
59250.6800000095	1.832226364189938e-16	8.345390588434784e-18	1.69818910338119e-16	5.8819896633213365e-18	nan	nan	nan	nan	nan	nan
59250.730000009506	1.8318428929235673e-16	8.272918391662679e-18	1.6973803409247416e-16	5.813767936452692e-18	nan	nan	nan	nan	nan	nan
59250.78000000951	1.831471715063178e-16	8.201278835863066e-18	1.6965694364507436e-16	5.745889621806968e-18	nan	nan	nan	nan	nan	nan
59250.83000000951	1.8311131324789003e-16	8.130499569471785e-18	1.6957564900938487e-16	5.6783685368175156e-18	nan	nan	nan	nan	nan	nan
59250.880000009514	1.8307674470970742e-16	8.06060840263632e-18	1.69494160197609e-16	5.611219159221612e-18	nan	nan	nan	nan	nan	nan
59250.93000000952	1.83043496090227e-16	7.991633268794859e-18	1.6941248722079624e-16	5.544456640420029e-18	nan	nan	nan	nan	nan	nan
59250.98000000952	1.8301159759388497e-16	7.923602182709423e-18	1.6933064008881348e-16	5.4780968177635175e-18	nan	nan	nan	nan	nan	nan
59251.03000000952	1.8298107943126824e-16	7.85654319479722e-18	1.692486288104447e-16	5.412156225555333e-18	nan	nan	nan	nan	nan	nan
59251.080000009526	1.829519718192747e-16	7.790484341668343e-18	1.6916646339330465e-16	5.3466521045953846e-18	nan	nan	nan	nan	nan	nan
59251.13000000953	1.8292430498130534e-16	7.725453592730034e-18	1.690841538440855e-16	5.281602410073889e-18	nan	nan	nan	nan	nan	nan
59251.18000000953	1.8289810705256857e-16	7.661475666297016e-18	1.6900171016833697e-16	5.217025817473619e-18	nan	nan	nan	nan	nan	nan
59251.230000009535	1.8287339069288765e-16	7.598552000410564e-18	1.6891914167617924e-16	5.152940307834854e-18	nan	nan	nan	nan	nan	nan
59251.28000000954	1.82850161629816e-16	7.53667350647374e-18	1.688364525435617e-16	5.089354111026585e-18	nan	nan	nan	nan	nan	nan
59251.33000000954	1.8282842556509178e-16	7.475830909632045e-18	1.6875364464480141e-16	5.026271528299424e-18	nan	nan	nan	nan	nan	nan
59251.38000000954	1.828081882074042e-16	7.416014831698812e-18	1.686707198424266e-16	4.96369766340483e-18	nan	nan	nan	nan	nan	nan
59251.430000009546	1.8278945527244542e-16	7.357215825367277e-18	1.685876799981065e-16	4.901638500413464e-18	nan	nan	nan	nan	nan	nan
59251.48000000955	1.8277223248291722e-16	7.29942440843611e-18	1.6850452697252902e-16	4.840100959729903e-18	nan	nan	nan	nan	nan	nan
59251.53000000955	1.8275652556857916e-16	7.242631097980024e-18	1.6842126262553467e-16	4.7790929543483635e-18	nan	nan	nan	nan	nan	nan
59251.580000009555	1.82742340266274e-16	7.186826444342817e-18	1.683378888159783e-16	4.718623446195927e-18	nan	nan	nan	nan	nan	nan
59251.63000000956	1.8272968231996508e-16	7.13200106484467e-18	1.6825440740193445e-16	4.6587025023591764e-18	nan	nan	nan	nan	nan	nan
59251.68000000956	1.8271855748076284e-16	7.078145677102419e-18	1.681708202405637e-16	4.599341351013297e-18	nan	nan	nan	nan	nan	nan
59251.730000009564	1.8270897150696247e-16	7.025251131828291e-18	1.6808712918803098e-16	4.540552436733485e-18	nan	nan	nan	nan	nan	nan
59251.78000000957	1.827009301640715e-16	6.973308445017311e-18	1.6800333609978768e-16	4.4823494749755835e-18	nan	nan	nan	nan	nan	nan
59251.83000000957	1.826944392248555e-16	6.922308829357231e-18	1.6791944283037921e-16	4.424747505233907e-18	nan	nan	nan	nan	nan	nan
59251.88000000957	1.8268950446934987e-16	6.872243724798477e-18	1.67835451233403e-16	4.367762942665027e-18	nan	nan	nan	nan	nan	nan
59251.930000009575	1.8268613168490084e-16	6.8231048280953876e-18	1.677513631616917e-16	4.311413627464354e-18	nan	nan	nan	nan	nan	nan
59251.98000000958	1.8268432666621206e-16	6.774884121243918e-18	1.6766718046726118e-16	4.255718871726655e-18	nan	nan	nan	nan	nan	nan
59252.03000000958	1.8268409521535863e-16	6.727573898642802e-18	1.675829050011715e-16	4.200699502917844e-18	nan	nan	nan	nan	nan	nan
59252.080000009584	1.8268544314182857e-16	6.681166792882809e-18	1.674985386137705e-16	4.146377903439931e-18	nan	nan	nan	nan	nan	nan
59252.13000000959	1.826883762625459e-16	6.635655799010517e-18	1.6741408315451952e-16	4.092778045469253e-18	nan	nan	nan	nan	nan	nan
59252.18000000959	1.8269290040192546e-16	6.591034297141993e-18	1.673295404720575e-16	4.039925520053272e-18	nan	nan	nan	nan	nan	nan
59252.23000000959	1.826990213918762e-16	6.5472960732905625e-18	1.672449124142392e-16	3.987847559720335e-18	nan	nan	nan	nan	nan	nan
59252.280000009596	1.827067450718608e-16	6.504435338277807e-18	1.671602008281198e-16	3.936573053263247e-18	nan	nan	nan	nan	nan	nan
59252.3300000096	1.8271607728891106e-16	6.462446744589977e-18	1.6707540755990243e-16	3.886132551680187e-18	nan	nan	nan	nan	nan	nan
59252.3800000096	1.8272702389766932e-16	6.4213254010559305e-18	1.669905344550889e-16	3.8365582638644485e-18	nan	nan	nan	nan	nan	nan
59252.430000009605	1.8273959076041097e-16	6.381066885200606e-18	1.6690558335829197e-16	3.787884040662508e-18	nan	nan	nan	nan	nan	nan
59252.48000000961	1.8275378374709795e-16	6.3416672531586654e-18	1.6682055611343086e-16	3.740145345785171e-18	nan	nan	nan	nan	nan	nan
59252.53000000961	1.8276960873538596e-16	6.303123047002952e-18	1.6673545456361356e-16	3.693379211895683e-18	nan	nan	nan	nan	nan	nan
59252.58000000961	1.827870716106794e-16	6.265431299381394e-18	1.666502805512068e-16	3.647624180335286e-18	nan	nan	nan	nan	nan	nan
59252.630000009616	1.8280617826614862e-16	6.228589535309342e-18	1.6656503591780088e-16	3.602920222549946e-18	nan	nan	nan	nan	nan	nan
59252.68000000962	1.828269346027723e-16	6.19259577103309e-18	1.6647972250424126e-16	3.559308641615478e-18	nan	nan	nan	nan	nan	nan
59252.73000000962	1.8284934652936636e-16	6.157448509816222e-18	1.6639434215060272e-16	3.516831951987446e-18	nan	nan	nan	nan	nan	nan
59252.780000009625	1.828734199626177e-16	6.1231467345485684e-18	1.6630889669628722e-16	3.47553373586083e-18	nan	nan	nan	nan	nan	nan
59252.83000000963	1.8289916082712596e-16	6.089689897078722e-18	1.6622338797988558e-16	3.4354584744759457e-18	nan	nan	nan	nan	nan	nan
59252.88000000963	1.8292657505541336e-16	6.0570779041566285e-18	1.6613781783931575e-16	3.396651352984445e-18	nan	nan	nan	nan	nan	nan
59252.930000009634	1.8295566858799014e-16	6.0253110999015475e-18	1.6605218811179623e-16	3.3591580376626847e-18	nan	nan	nan	nan	nan	nan
59252.98000000964	1.8298644737335833e-16	5.994390244715715e-18	1.659665006337642e-16	3.3230244247207552e-18	nan	nan	nan	nan	nan	nan
59253.03000000964	1.8301891736806164e-16	5.964316490549133e-18	1.6588075724102025e-16	3.2882963600784835e-18	nan	nan	nan	nan	nan	nan
59253.08000000964	1.830530845367186e-16	5.9350913524719355e-18	1.6579495976859978e-16	3.2550193303075372e-18	nan	nan	nan	nan	nan	nan
59253.130000009645	1.830889548520425e-16	5.906716676491217e-18	1.6570911005094614e-16	3.2232381253240662e-18	nan	nan	nan	nan	nan	nan
59253.18000000965	1.831265342948958e-16	5.879194603567116e-18	1.6562321009229535e-16	3.1929955606643432e-18	nan	nan	nan	nan	nan	nan
59253.23000000965	1.8316582538801464e-16	5.852521774903032e-18	1.6553726852771494e-16	3.1642975242363414e-18	nan	nan	nan	nan	nan	nan
59253.280000009654	1.832068167971793e-16	5.826672051448301e-18	1.6545130260608012e-16	3.137102267022046e-18	nan	nan	nan	nan	nan	nan
59253.33000000966	1.8324949373000404e-16	5.8016138429257545e-18	1.653653301514492e-16	3.1113636985493387e-18	nan	nan	nan	nan	nan	nan
59253.38000000966	1.8329384140214688e-16	5.7773159523068155e-18	1.6527936898723169e-16	3.0870347884229643e-18	nan	nan	nan	nan	nan	nan
59253.43000000966	1.8333984503721507e-16	5.7537476628471955e-18	1.6519343693654114e-16	3.064067892063875e-18	nan	nan	nan	nan	nan	nan
59253.480000009666	1.8338748986667823e-16	5.730878822318455e-18	1.65107551821933e-16	3.042415079620756e-18	nan	nan	nan	nan	nan	nan
59253.53000000967	1.8343676112981213e-16	5.70867992423888e-18	1.6502173146575183e-16	3.022028464920437e-18	nan	nan	nan	nan	nan	nan
59253.58000000967	1.8348764407357524e-16	5.6871221859107475e-18	1.6493599368999318e-16	3.002860531311011e-18	nan	nan	nan	nan	nan	nan
59253.630000009674	1.8354012395255737e-16	5.6661776230875595e-18	1.6485035631647328e-16	2.9848644513478405e-18	nan	nan	nan	nan	nan	nan
59253.68000000968	1.8359418602887746e-16	5.64581912116661e-18	1.6476483716683469e-16	2.9679943975190142e-18	nan	nan	nan	nan	nan	nan
59253.73000000968	1.8364981557211313e-16	5.626020502736874e-18	1.6467945406265368e-16	2.95220584151391e-18	nan	nan	nan	nan	nan	nan
59253.78000000968	1.8370699785921134e-16	5.606756591458231e-18	1.645942248254438e-16	2.9374558395857588e-18	nan	nan	nan	nan	nan	nan
59253.830000009686	1.8376571817439944e-16	5.588003272130288e-18	1.6450916727681706e-16	2.9237033019850497e-18	nan	nan	nan	nan	nan	nan
59253.88000000969	1.8382596180911215e-16	5.569737546955347e-18	1.6442429923843746e-16	2.910909244840558e-18	nan	nan	nan	nan	nan	nan
59253.93000000969	1.8388771406190134e-16	5.551937587902547e-18	1.6433963853215213e-16	2.8990370226145265e-18	nan	nan	nan	nan	nan	nan
59253.980000009695	1.8395096023836198e-16	5.5345827852053385e-18	1.642552029799889e-16	2.8880525402879524e-18	nan	nan	nan	nan	nan	nan
59254.0300000097	1.8401568565103055e-16	5.5176537919240415e-18	1.6417101040432304e-16	2.877924444041195e-18	nan	nan	nan	nan	nan	nan
59254.0800000097	1.8408187561932068e-16	5.501132564605655e-18	1.6408707862783917e-16	2.8686242895993976e-18	nan	nan	nan	nan	nan	nan
59254.1300000097	1.8414951546943844e-16	5.485002400037198e-18	1.6400342547364222e-16	2.860126687792379e-18	nan	nan	nan	nan	nan	nan
59254.18000000971	1.8421859053428072e-16	5.469247968095876e-18	1.6392006876531482e-16	2.852409426810172e-18	nan	nan	nan	nan	nan	nan
59254.23000000971	1.8428908615337156e-16	5.453855340702685e-18	1.6383702632696204e-16	2.845453570835887e-18	nan	nan	nan	nan	nan	nan
59254.28000000971	1.843609876727698e-16	5.438812016909947e-18	1.6375431598329413e-16	2.8392435349371914e-18	nan	nan	nan	nan	nan	nan
59254.330000009715	1.8443428044499603e-16	5.42410694412215e-18	1.6367195555969888e-16	2.8337671359770006e-18	nan	nan	nan	nan	nan	nan
59254.38000000972	1.8450894982892982e-16	5.4097305354625505e-18	1.6358996288224467e-16	2.8290156196761727e-18	nan	nan	nan	nan	nan	nan
59254.43000000972	1.845849811897551e-16	5.39567468328296e-18	1.6350835577783802e-16	2.8249836635841052e-18	nan	nan	nan	nan	nan	nan
59254.480000009724	1.8466235989885045e-16	5.381932768833309e-18	1.6342715207413417e-16	2.8216693562966883e-18	nan	nan	nan	nan	nan	nan
59254.53000000973	1.8474107133371116e-16	5.368499668083392e-18	1.6334636959986282e-16	2.819074152628533e-18	nan	nan	nan	nan	nan	nan
59254.58000000973	1.848211008778903e-16	5.355371753648904e-18	1.6326602618457078e-16	2.8172028051162425e-18	nan	nan	nan	nan	nan	nan
59254.63000000973	1.8490243392087769e-16	5.342546892845105e-18	1.631861396589038e-16	2.816063271744111e-18	nan	nan	nan	nan	nan	nan
59254.680000009736	1.849850558580541e-16	5.3300244418252805e-18	1.6310672785458965e-16	2.815666600261468e-18	nan	nan	nan	nan	nan	nan
59254.73000000974	1.8506895209057688e-16	5.3178052357200735e-18	1.6302780860455114e-16	2.8160267890567418e-18	nan	nan	nan	nan	nan	nan
59254.78000000974	1.8515410802532243e-16	5.3058915748012416e-18	1.6294939974283344e-16	2.81716062507412e-18	nan	nan	nan	nan	nan	nan
59254.830000009744	1.8524050907478418e-16	5.294287206547109e-18	1.6287151910492402e-16	2.819087499091597e-18	nan	nan	nan	nan	nan	nan
59254.88000000975	1.8532814065700466e-16	5.282997303580327e-18	1.6279418452746614e-16	2.82182919882289e-18	nan	nan	nan	nan	nan	nan
59254.93000000975	1.854169881954764e-16	5.272028437377314e-18	1.6271741384869186e-16	2.8254096806010418e-18	nan	nan	nan	nan	nan	nan
59254.98000000975	1.855070371190833e-16	5.261388547700275e-18	1.6264122490818403e-16	2.8298548204629847e-18	nan	nan	nan	nan	nan	nan
59255.030000009756	1.8559827286199034e-16	5.251086907621069e-18	1.625656355470793e-16	2.8351921456517552e-18	nan	nan	nan	nan	nan	nan
59255.08000000976	1.8569068086358188e-16	5.241134084085872e-18	1.6249066360816893e-16	2.841450547932369e-18	nan	nan	nan	nan	nan	nan
59255.13000000976	1.857842465683667e-16	5.2315418939099955e-18	1.6241632693579875e-16	2.848659980157487e-18	nan	nan	nan	nan	nan	nan
59255.180000009765	1.8587895510393431e-16	5.22232309090822e-18	1.623426463845262e-16	2.8568449642578256e-18	nan	nan	nan	nan	nan	nan
59255.23000000977	1.8597477908649391e-16	5.21348131120627e-18	1.6226966504436508e-16	2.865984889242734e-18	nan	nan	nan	nan	nan	nan
59255.28000000977	1.8607167487787408e-16	5.205007991925644e-18	1.6219743597249145e-16	2.8760392953341607e-18	nan	nan	nan	nan	nan	nan
59255.33000000977	1.861695977578499e-16	5.196894858404234e-18	1.6212601227529116e-16	2.8869685136050947e-18	nan	nan	nan	nan	nan	nan
59255.380000009776	1.8626850301049153e-16	5.1891348581542845e-18	1.620554470614368e-16	2.898734031201944e-18	nan	nan	nan	nan	nan	nan
59255.43000000978	1.8636834592393917e-16	5.181722199100649e-18	1.6198579344205307e-16	2.911298734657092e-18	nan	nan	nan	nan	nan	nan
59255.48000000978	1.8646908179011972e-16	5.1746523836300935e-18	1.619171045310211e-16	2.9246271276146015e-18	nan	nan	nan	nan	nan	nan
59255.530000009785	1.8657066590452492e-16	5.167922238380735e-18	1.6184943344499752e-16	2.9386855230510824e-18	nan	nan	nan	nan	nan	nan
59255.58000000979	1.8667305356593395e-16	5.161529939769825e-18	1.617828333037453e-16	2.953442210318971e-18	nan	nan	nan	nan	nan	nan
59255.63000000979	1.8677620007617686e-16	5.15547503518421e-18	1.6171735723031752e-16	2.9688675978276737e-18	nan	nan	nan	nan	nan	nan
59255.680000009794	1.86880060739875e-16	5.149758459779136e-18	1.6165305835108575e-16	2.9849343320382774e-18	nan	nan	nan	nan	nan	nan
59255.7300000098	1.8698459086419078e-16	5.144382548839811e-18	1.6158998979612026e-16	3.0016173939180166e-18	nan	nan	nan	nan	nan	nan
59255.7800000098	1.8708974575857032e-16	5.139351045654353e-18	1.6152820469922246e-16	3.018894173798804e-18	nan	nan	nan	nan	nan	nan
59255.8300000098	1.8719548073450113e-16	5.134669104793973e-18	1.6146775619820536e-16	3.0367445259055123e-18	nan	nan	nan	nan	nan	nan
59255.880000009805	1.8730175110525752e-16	5.130343290765351e-18	1.6140869743505923e-16	3.0551508036901994e-18	nan	nan	nan	nan	nan	nan
59255.93000000981	1.874085121856354e-16	5.1263815719336364e-18	1.6135108155604596e-16	3.0740978771501638e-18	nan	nan	nan	nan	nan	nan
59255.98000000981	1.8751571929171088e-16	5.1227933096266e-18	1.6129496171210762e-16	3.0935731333018405e-18	nan	nan	nan	nan	nan	nan
59256.030000009814	1.8762332774058995e-16	5.1195892423558164e-18	1.612403910587379e-16	3.1135664609253492e-18	nan	nan	nan	nan	nan	nan
59256.08000000982	1.8773129285014803e-16	5.116781465043337e-18	1.61187422756485e-16	3.134070220666061e-18	nan	nan	nan	nan	nan	nan
59256.13000000982	1.878395699387909e-16	5.114383403151438e-18	1.611361099708763e-16	3.155079201523416e-18	nan	nan	nan	nan	nan	nan
59256.18000000982	1.879481143251831e-16	5.1124097816643044e-18	1.6108650587278945e-16	3.1765905646136525e-18	nan	nan	nan	nan	nan	nan
59256.230000009826	1.8805688132801486e-16	5.110876588778259e-18	1.6103866363851013e-16	3.1986037751714257e-18	nan	nan	nan	nan	nan	nan
59256.28000000983	1.8816582626572983e-16	5.109801034264388e-18	1.6099263645000668e-16	3.2211205236410464e-18	nan	nan	nan	nan	nan	nan
59256.33000000983	1.882749044562834e-16	5.1092015023890504e-18	1.6094847749512132e-16	3.2441446365219024e-18	nan	nan	nan	nan	nan	nan
59256.380000009834	1.8838407121690926e-16	5.109097499348009e-18	1.6090623996755015e-16	3.267681977851423e-18	nan	nan	nan	nan	nan	nan
59256.43000000984	1.8849328186382727e-16	5.109509595158367e-18	1.6086597706741365e-16	3.291740341876415e-18	nan	nan	nan	nan	nan	nan
59256.48000000984	1.8860249171201475e-16	5.110459359960123e-18	1.6082774200101728e-16	3.316329337659559e-18	nan	nan	nan	nan	nan	nan
59256.53000000984	1.887116560749672e-16	5.111969294742343e-18	1.607915879813991e-16	3.341460266188148e-18	nan	nan	nan	nan	nan	nan
59256.580000009846	1.8882073026440845e-16	5.114062756457787e-18	1.6075756822827973e-16	3.3671459906022733e-18	nan	nan	nan	nan	nan	nan
59256.63000000985	1.8892966959006992e-16	5.116763877617116e-18	1.6072573596831942e-16	3.3934008001696454e-18	nan	nan	nan	nan	nan	nan
59256.68000000985	1.8903842935943225e-16	5.120097480385426e-18	1.6069614443532718e-16	3.420240268476858e-18	nan	nan	nan	nan	nan	nan
59256.730000009855	1.8914696487745946e-16	5.124088985304849e-18	1.6066884687042724e-16	3.44768110666047e-18	nan	nan	nan	nan	nan	nan
59256.78000000986	1.8925523144636255e-16	5.128764314801422e-18	1.6064389652222162e-16	3.475741011952699e-18	nan	nan	nan	nan	nan	nan
59256.83000000986	1.8936318436533421e-16	5.13414979161398e-18	1.606213466470545e-16	3.5044385123971896e-18	nan	nan	nan	nan	nan	nan
59256.88000000986	1.8947077893030124e-16	5.1402720324216425e-18	1.606012505091026e-16	3.53379280826797e-18	nan	nan	nan	nan	nan	nan
59256.93000000987	1.89577970433686e-16	5.147157836888466e-18	1.605836613805674e-16	3.563823610773488e-18	nan	nan	nan	nan	nan	nan
59256.98000000987	1.8968471416412244e-16	5.154834072485961e-18	1.605686325419574e-16	3.594550978780439e-18	nan	nan	nan	nan	nan	nan
59257.03000000987	1.89790965406233e-16	5.163327555426024e-18	1.6055621728220584e-16	3.625995154165993e-18	nan	nan	nan	nan	nan	nan
59257.080000009875	1.8989667944036218e-16	5.172664928115289e-18	1.6054646889878605e-16	3.658176396464383e-18	nan	nan	nan	nan	nan	nan
59257.13000000988	1.9000181154232385e-16	5.1828725336073465e-18	1.6053944069804906e-16	3.69111481754556e-18	nan	nan	nan	nan	nan	nan
59257.18000000988	1.9010631758962884e-16	5.193975620009414e-18	1.6053517473219543e-16	3.724822180928885e-18	nan	nan	nan	nan	nan	nan
59257.230000009884	1.9021017703115584e-16	5.205972940364391e-18	1.6053365214283359e-16	3.7592663683855744e-18	nan	nan	nan	nan	nan	nan
59257.28000000989	1.903133999372234e-16	5.2188289870037516e-18	1.6053483357840326e-16	3.794400324785525e-18	nan	nan	nan	nan	nan	nan
59257.33000000989	1.904159984198852e-16	5.232505575992416e-18	1.605386796808755e-16	3.830176861679118e-18	nan	nan	nan	nan	nan	nan
59257.38000000989	1.9051798458615978e-16	5.246964245199391e-18	1.6054515110092114e-16	3.866548839637683e-18	nan	nan	nan	nan	nan	nan
59257.430000009896	1.906193705381275e-16	5.262166393146116e-18	1.6055420849792001e-16	3.9034693229040374e-18	nan	nan	nan	nan	nan	nan
59257.4800000099	1.9072016837296313e-16	5.278073410988685e-18	1.6056581253976384e-16	3.940891718025285e-18	nan	nan	nan	nan	nan	nan
59257.5300000099	1.9082039018303613e-16	5.294646807392211e-18	1.605799239027219e-16	3.978769897095527e-18	nan	nan	nan	nan	nan	nan
59257.580000009904	1.9092004805594577e-16	5.311848326029768e-18	1.605965032713434e-16	4.01705830656615e-18	nan	nan	nan	nan	nan	nan
59257.63000000991	1.910191540746235e-16	5.329640055651769e-18	1.606155113381733e-16	4.055712062304103e-18	nan	nan	nan	nan	nan	nan
59257.68000000991	1.9111772031736942e-16	5.347984532632057e-18	1.6063690880388228e-16	4.094687032037446e-18	nan	nan	nan	nan	nan	nan
59257.73000000991	1.9121575885792816e-16	5.366844836059591e-18	1.6066065637685254e-16	4.133939905907451e-18	nan	nan	nan	nan	nan	nan
59257.780000009916	1.9131328176557138e-16	5.3861846754124596e-18	1.6068671477322005e-16	4.173428256172067e-18	nan	nan	nan	nan	nan	nan
59257.83000000992	1.9141030110514237e-16	5.405968470980166e-18	1.6071504471668783e-16	4.213110587019087e-18	nan	nan	nan	nan	nan	nan
59257.88000000992	1.9150682893714116e-16	5.426161427201078e-18	1.607456069383311e-16	4.252946375259307e-18	nan	nan	nan	nan	nan	nan
59257.930000009925	1.9160287731778173e-16	5.446729599151802e-18	1.6077836217655507e-16	4.292896102873626e-18	nan	nan	nan	nan	nan	nan
59257.98000000993	1.916984582990647e-16	5.467639952387528e-18	1.6081327117689041e-16	4.332921282185918e-18	nan	nan	nan	nan	nan	nan
59258.03000000993	1.9179358392883018e-16	5.488860416470908e-18	1.6085029469192365e-16	4.372984474426071e-18	nan	nan	nan	nan	nan	nan
59258.08000000993	1.918882662508487e-16	5.510359932430011e-18	1.608893934810265e-16	4.4130493024619725e-18	nan	nan	nan	nan	nan	nan
59258.130000009936	1.9198251730487474e-16	5.532108494463974e-18	1.6093052831041738e-16	4.453080458308892e-18	nan	nan	nan	nan	nan	nan
59258.18000000994	1.920763491267069e-16	5.554077186209343e-18	1.6097365995284008e-16	4.493043706092733e-18	nan	nan	nan	nan	nan	nan
59258.23000000994	1.9216977374826866e-16	5.576238211882472e-18	1.610187491875257e-16	4.5329058810491e-18	nan	nan	nan	nan	nan	nan
59258.280000009945	1.922628031976666e-16	5.598564922604903e-18	1.610657568000792e-16	4.572634885001181e-18	nan	nan	nan	nan	nan	nan
59258.33000000995	1.923554494992633e-16	5.621031838210609e-18	1.6111464358222355e-16	4.612199678906153e-18	nan	nan	nan	nan	nan	nan
59258.38000000995	1.9244772467373844e-16	5.6436146648607014e-18	1.6116537033175566e-16	4.651570272847291e-18	nan	nan	nan	nan	nan	nan
59258.430000009954	1.9253964073815885e-16	5.6662903087422694e-18	1.612178978524459e-16	4.690717713808797e-18	nan	nan	nan	nan	nan	nan
59258.48000000996	1.9263120970604525e-16	5.6890368861217e-18	1.6127218695377255e-16	4.729614071712595e-18	nan	nan	nan	nan	nan	nan
59258.53000000996	1.927224435874403e-16	5.711833730049425e-18	1.6132819845094375e-16	4.768232423895821e-18	nan	nan	nan	nan	nan	nan
59258.58000000996	1.9281335438897221e-16	5.734661393947681e-18	1.613858931645463e-16	4.8065468384101805e-18	nan	nan	nan	nan	nan	nan
59258.630000009965	1.9290395411392672e-16	5.75750165230921e-18	1.614452319206986e-16	4.844532356280611e-18	nan	nan	nan	nan	nan	nan
59258.68000000997	1.9299425476230485e-16	5.780337498782023e-18	1.6150617555063202e-16	4.882164973059384e-18	nan	nan	nan	nan	nan	nan
59258.73000000997	1.9308426833090046e-16	5.803153141777713e-18	1.6156868489072208e-16	4.9194216197830655e-18	nan	nan	nan	nan	nan	nan
59258.780000009974	1.931740068133609e-16	5.8259339978500246e-18	1.6163272078233533e-16	4.956280143498078e-18	nan	nan	nan	nan	nan	nan
59258.83000000998	1.9326348220025617e-16	5.8486666829986136e-18	1.6169824407159817e-16	4.992719287532364e-18	nan	nan	nan	nan	nan	nan
59258.88000000998	1.933527064791438e-16	5.871339002053473e-18	1.617652156093914e-16	5.028718671632436e-18	nan	nan	nan	nan	nan	nan
59258.93000000998	1.9344169163463646e-16	5.893939936298729e-18	1.6183359625109174e-16	5.064258772042172e-18	nan	nan	nan	nan	nan	nan
59258.980000009986	1.9353044964846694e-16	5.916459629457089e-18	1.619033468565183e-16	5.099320901632084e-18	nan	nan	nan	nan	nan	nan
59259.03000000999	1.9361899249956136e-16	5.938889372162236e-18	1.6197442828984344e-16	5.133887190148343e-18	nan	nan	nan	nan	nan	nan
59259.08000000999	1.9370733216409507e-16	5.961221585000489e-18	1.6204680141922378e-16	5.16794056462433e-18	nan	nan	nan	nan	nan	nan
59259.130000009995	1.9379548061557566e-16	5.983449800242766e-18	1.6212042711694941e-16	5.201464730093681e-18	nan	nan	nan	nan	nan	nan
59259.18000001	1.9388344982488964e-16	6.0055686423193964e-18	1.6219526625915665e-16	5.234444150499313e-18	nan	nan	nan	nan	nan	nan
59259.23000001	1.9397125176038006e-16	6.027573807114568e-18	1.6227127972563917e-16	5.266864029920991e-18	nan	nan	nan	nan	nan	nan
59259.28000001	1.9405889838791466e-16	6.049462040154193e-18	1.6234842839993082e-16	5.298710294193631e-18	nan	nan	nan	nan	nan	nan
59259.330000010006	1.9414640167095735e-16	6.071231113682973e-18	1.6242667316891575e-16	5.329969572805988e-18	nan	nan	nan	nan	nan	nan
59259.38000001001	1.9423377357061188e-16	6.092879802736965e-18	1.6250597492281387e-16	5.360629181173516e-18	nan	nan	nan	nan	nan	nan
59259.43000001001	1.9432102604571903e-16	6.114407860186244e-18	1.6258629455507508e-16	5.390677103292815e-18	nan	nan	nan	nan	nan	nan
59259.480000010015	1.9440817105289768e-16	6.135815990789227e-18	1.6266759296214827e-16	5.4201019747407454e-18	nan	nan	nan	nan	nan	nan
59259.53000001002	1.9449522054662793e-16	6.157105824287701e-18	1.6274983104347177e-16	5.448893066075637e-18	nan	nan	nan	nan	nan	nan
59259.58000001002	1.9458218647931316e-16	6.17827988751285e-18	1.6283296970122076e-16	5.477040266504734e-18	nan	nan	nan	nan	nan	nan
59259.630000010024	1.9466908080134138e-16	6.199341575556071e-18	1.6291696984015582e-16	5.504534068018692e-18	nan	nan	nan	nan	nan	nan
59259.68000001003	1.9475591546115308e-16	6.22029512195564e-18	1.6300179236762528e-16	5.531365549763215e-18	nan	nan	nan	nan	nan	nan
59259.73000001003	1.9484270240532058e-16	6.2411455679293695e-18	1.6308739819336074e-16	5.557526362773546e-18	nan	nan	nan	nan	nan	nan
59259.78000001003	1.9492945357859706e-16	6.261898730625809e-18	1.631737482292566e-16	5.583008715031847e-18	nan	nan	nan	nan	nan	nan
