#wls	flux	flux_err
4557.7370	4.2246e+05	5.2444e+04
4560.0240	4.2268e+05	5.1353e+04
4562.3120	4.2230e+05	5.3288e+04
4564.5990	4.2495e+05	5.2807e+04
4566.8870	4.2733e+05	5.1475e+04
4569.1750	4.2932e+05	5.1476e+04
4571.4620	4.3122e+05	5.2635e+04
4573.7500	4.3325e+05	5.2355e+04
4576.0370	4.3421e+05	5.2475e+04
4578.3250	4.3475e+05	5.2499e+04
4580.6120	4.3751e+05	5.1316e+04
4582.9000	4.3926e+05	5.1966e+04
4585.1880	4.3780e+05	5.3971e+04
4587.4750	4.3772e+05	5.6308e+04
4589.7630	4.3937e+05	5.3219e+04
4592.0500	4.4204e+05	4.6380e+04
4594.3380	4.4419e+05	4.4158e+04
4596.6250	4.4767e+05	4.6971e+04
4598.9130	4.5111e+05	4.5585e+04
4601.2000	4.5394e+05	4.4311e+04
4603.4880	4.5583e+05	4.5071e+04
4605.7760	4.5734e+05	4.4959e+04
4608.0630	4.5758e+05	4.4696e+04
4610.3510	4.5738e+05	4.2253e+04
4612.6380	4.6031e+05	4.2292e+04
4614.9260	4.5860e+05	4.2765e+04
4617.2130	4.5872e+05	4.2905e+04
4619.5010	4.5954e+05	4.8683e+04
4621.7890	4.5746e+05	5.1754e+04
4624.0760	4.5382e+05	5.4896e+04
4626.3640	4.5102e+05	5.5301e+04
4628.6510	4.4846e+05	6.0427e+04
4630.9390	4.4919e+05	6.1633e+04
4633.2260	4.4713e+05	6.5950e+04
4635.5140	4.4612e+05	6.3327e+04
4637.8020	4.4318e+05	6.3336e+04
4640.0890	4.3872e+05	6.4044e+04
4642.3770	4.3622e+05	6.4129e+04
4644.6640	4.3348e+05	6.1959e+04
4646.9520	4.2753e+05	6.1610e+04
4649.2390	4.2212e+05	6.1193e+04
4651.5270	4.1704e+05	6.0616e+04
4653.8140	4.1453e+05	6.0698e+04
4656.1020	4.1196e+05	6.0219e+04
4658.3900	4.0887e+05	5.9507e+04
4660.6770	4.0564e+05	6.0621e+04
4662.9650	4.0325e+05	6.5693e+04
4665.2520	4.0238e+05	6.5806e+04
4667.5400	4.0180e+05	5.9800e+04
4669.8270	3.9814e+05	5.9389e+04
4672.1150	3.9658e+05	5.7036e+04
4674.4030	3.9174e+05	5.6802e+04
4676.6900	3.8787e+05	5.6457e+04
4678.9780	3.8492e+05	5.4829e+04
4681.2650	3.8273e+05	4.7550e+04
4683.5530	3.8172e+05	4.7131e+04
4685.8400	3.7750e+05	4.7598e+04
4688.1280	3.7422e+05	4.7388e+04
4690.4160	3.7558e+05	4.7743e+04
4692.7030	3.7420e+05	4.7671e+04
4694.9910	3.7143e+05	4.7590e+04
4697.2780	3.6882e+05	4.6363e+04
4699.5660	3.6822e+05	4.6423e+04
4701.8530	3.6742e+05	4.6466e+04
4704.1410	3.6601e+05	4.6988e+04
4706.4290	3.6454e+05	4.9295e+04
4708.7160	3.6747e+05	4.7849e+04
4711.0040	3.7062e+05	3.9000e+04
4713.2910	3.7159e+05	3.8007e+04
4715.5790	3.7534e+05	4.0795e+04
4717.8660	3.7807e+05	4.2031e+04
4720.1540	3.7701e+05	4.2214e+04
4722.4410	3.7776e+05	4.6125e+04
4724.7290	3.7724e+05	4.1300e+04
4727.0170	3.7839e+05	4.4112e+04
4729.3040	3.7990e+05	4.6507e+04
4731.5920	3.8103e+05	4.6401e+04
4733.8790	3.8173e+05	4.6340e+04
4736.1670	3.8179e+05	4.6355e+04
4738.4540	3.8178e+05	4.9644e+04
4740.7420	3.8128e+05	5.3088e+04
4743.0300	3.7689e+05	5.3882e+04
4745.3170	3.7670e+05	5.6598e+04
4747.6050	3.7825e+05	5.6687e+04
4749.8920	3.7963e+05	5.7416e+04
4752.1800	3.7605e+05	5.6926e+04
4754.4670	3.7620e+05	5.6486e+04
4756.7550	3.8005e+05	5.6789e+04
4759.0430	3.7846e+05	5.7939e+04
4761.3300	3.7692e+05	5.8628e+04
4763.6180	3.7790e+05	5.8742e+04
4765.9050	3.7583e+05	6.3355e+04
4768.1930	3.7458e+05	6.3117e+04
4770.4800	3.7381e+05	6.0346e+04
4772.7680	3.7366e+05	5.9522e+04
4775.0560	3.7632e+05	5.7031e+04
4777.3430	3.7823e+05	5.6017e+04
4779.6310	3.7809e+05	5.7095e+04
4781.9180	3.7597e+05	6.1665e+04
4784.2060	3.7355e+05	6.1781e+04
4786.4930	3.7149e+05	5.8996e+04
4788.7810	3.6965e+05	5.5383e+04
4791.0680	3.6604e+05	5.7146e+04
4793.3560	3.6409e+05	5.7470e+04
4795.6440	3.5996e+05	5.7017e+04
4797.9310	3.5700e+05	5.8147e+04
4800.2190	3.5284e+05	5.8752e+04
4802.5060	3.5096e+05	5.7673e+04
4804.7940	3.5162e+05	5.6881e+04
4807.0810	3.5105e+05	5.6313e+04
4809.3690	3.5328e+05	5.7243e+04
4811.6570	3.5378e+05	5.5273e+04
4813.9440	3.5511e+05	4.8990e+04
4816.2320	3.5503e+05	4.9605e+04
4818.5190	3.5198e+05	5.2007e+04
4820.8070	3.5123e+05	5.2904e+04
4823.0940	3.5149e+05	5.2418e+04
4825.3820	3.5138e+05	5.4719e+04
4827.6700	3.5155e+05	5.4612e+04
4829.9570	3.5023e+05	5.0329e+04
4832.2450	3.5059e+05	5.1140e+04
4834.5320	3.5076e+05	5.2093e+04
4836.8200	3.5083e+05	5.3526e+04
4839.1070	3.5285e+05	5.0097e+04
4841.3950	3.5277e+05	5.2334e+04
4843.6830	3.5230e+05	5.5946e+04
4845.9700	3.5540e+05	5.5152e+04
4848.2580	3.5897e+05	5.6350e+04
4850.5450	3.6125e+05	6.6074e+04
4852.8330	3.6215e+05	7.7591e+04
4855.1200	3.6507e+05	8.2842e+04
4857.4080	3.6765e+05	8.5651e+04
4859.6950	3.6996e+05	8.5406e+04
4861.9830	3.7087e+05	8.6511e+04
4864.2710	3.7151e+05	8.6189e+04
4866.5580	3.7301e+05	8.5163e+04
4868.8460	3.7641e+05	8.3512e+04
4871.1330	3.7659e+05	8.7965e+04
4873.4210	3.7935e+05	8.9062e+04
4875.7080	3.8019e+05	8.9650e+04
4877.9960	3.8253e+05	9.1217e+04
4880.2840	3.8463e+05	9.0264e+04
4882.5710	3.8549e+05	8.9979e+04
4884.8590	3.8613e+05	8.9968e+04
4887.1460	3.8913e+05	9.1026e+04
4889.4340	3.8883e+05	8.7235e+04
4891.7210	3.8964e+05	8.3006e+04
4894.0090	3.9017e+05	8.4885e+04
4896.2970	3.9263e+05	8.4670e+04
4898.5840	3.9318e+05	7.9029e+04
4900.8720	3.9336e+05	6.8835e+04
4903.1590	3.9490e+05	6.1224e+04
4905.4470	3.9907e+05	5.4233e+04
4907.7340	4.0093e+05	5.3300e+04
4910.0220	4.0232e+05	5.2466e+04
4912.3100	4.0399e+05	5.2475e+04
4914.5970	4.0334e+05	5.2193e+04
4916.8850	4.0196e+05	5.1645e+04
4919.1720	4.0227e+05	4.4975e+04
4921.4600	4.0494e+05	4.1313e+04
4923.7470	4.0795e+05	3.9452e+04
4926.0350	4.0925e+05	3.8209e+04
4928.3220	4.0974e+05	3.9310e+04
4930.6100	4.0873e+05	3.8740e+04
4932.8980	4.0661e+05	3.6753e+04
4935.1850	4.0449e+05	3.3713e+04
4937.4730	4.0314e+05	3.0609e+04
4939.7600	4.0235e+05	3.0031e+04
4942.0480	4.0256e+05	2.8290e+04
4944.3350	4.0349e+05	2.8867e+04
4946.6230	4.0428e+05	2.9116e+04
4948.9110	4.0270e+05	2.9571e+04
4951.1980	4.0321e+05	2.9137e+04
4953.4860	4.0368e+05	2.8958e+04
4955.7730	4.0158e+05	2.8948e+04
4958.0610	4.0122e+05	2.9977e+04
4960.3480	4.0136e+05	3.3044e+04
4962.6360	4.0035e+05	3.3096e+04
4964.9240	4.0239e+05	3.4006e+04
4967.2110	4.0490e+05	3.3578e+04
4969.4990	4.0659e+05	3.3623e+04
4971.7860	4.0673e+05	3.3034e+04
4974.0740	4.0417e+05	2.8182e+04
4976.3610	3.9985e+05	2.7351e+04
4978.6490	3.9551e+05	2.8853e+04
4980.9370	3.9126e+05	2.8859e+04
4983.2240	3.8873e+05	2.9292e+04
4985.5120	3.8797e+05	2.9311e+04
4987.7990	3.8596e+05	2.9994e+04
4990.0870	3.8465e+05	2.7336e+04
4992.3740	3.8180e+05	2.7738e+04
4994.6620	3.8308e+05	2.9446e+04
4996.9490	3.8423e+05	2.8142e+04
4999.2370	3.8494e+05	2.9272e+04
5001.5250	3.8682e+05	3.1036e+04
5003.8120	3.8704e+05	3.1316e+04
5006.1000	3.8819e+05	2.8914e+04
5008.3870	3.8751e+05	2.6524e+04
5010.6750	3.8632e+05	2.6750e+04
5012.9620	3.8479e+05	2.4097e+04
5015.2500	3.8353e+05	2.4146e+04
5017.5380	3.8487e+05	2.4173e+04
5019.8250	3.8450e+05	2.4066e+04
5022.1130	3.8419e+05	2.4008e+04
5024.4000	3.8324e+05	2.5348e+04
5026.6880	3.8312e+05	2.6461e+04
5028.9750	3.8223e+05	2.8144e+04
5031.2630	3.8195e+05	2.8518e+04
5033.5510	3.8203e+05	2.9085e+04
5035.8380	3.8162e+05	2.8572e+04
5038.1260	3.8128e+05	2.8112e+04
5040.4130	3.8019e+05	2.6291e+04
5042.7010	3.7956e+05	2.2543e+04
5044.9880	3.7750e+05	2.2403e+04
5047.2760	3.7526e+05	2.2172e+04
5049.5630	3.7570e+05	2.1514e+04
5051.8510	3.7570e+05	2.3081e+04
5054.1390	3.7506e+05	2.4779e+04
5056.4260	3.7477e+05	2.4684e+04
5058.7140	3.7464e+05	2.4049e+04
5061.0010	3.7449e+05	2.3654e+04
5063.2890	3.7345e+05	2.3742e+04
5065.5760	3.7086e+05	2.4059e+04
5067.8640	3.6855e+05	2.4305e+04
5070.1520	3.6727e+05	2.4228e+04
5072.4390	3.6486e+05	2.3386e+04
5074.7270	3.6262e+05	2.1749e+04
5077.0140	3.6027e+05	1.9796e+04
5079.3020	3.5823e+05	1.8124e+04
5081.5890	3.5551e+05	1.6857e+04
5083.8770	3.5593e+05	1.5784e+04
5086.1650	3.5539e+05	1.4481e+04
5088.4520	3.5300e+05	1.2904e+04
5090.7400	3.5126e+05	1.1823e+04
5093.0270	3.5021e+05	1.1459e+04
5095.3150	3.4920e+05	1.1384e+04
5097.6020	3.4822e+05	1.1398e+04
5099.8900	3.4848e+05	1.0231e+04
5102.1780	3.4904e+05	7.6271e+03
