MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err	ps_z	ps_z_err
58886.30000000188	4.227340306320099e-16	1.6590641532092472e-17	9.620164034629705e-16	1.1020595819125513e-17	4.652509428923161e-16	4.2179961964985385e-17	9.579460574876368e-16	1.173506222586335e-16	1.0308372027117613e-15	2.0182114101429808e-16	1.2434210633519043e-15	3.046483852332203e-17
58886.35000000188	4.2322456622574753e-16	1.649782815590975e-17	9.617300831469321e-16	1.0959414992102833e-17	4.648102570459443e-16	4.2688844267361195e-17	9.561956688743448e-16	1.1803908458058372e-16	1.0298351456190804e-15	2.0248025018419187e-16	1.2431973938799414e-15	3.0850272341570586e-17
58886.400000001886	4.237134644409874e-16	1.639013256548417e-17	9.614361790642132e-16	1.0888483626074767e-17	4.643699477825841e-16	4.319871704072003e-17	9.54449661288354e-16	1.1872702811307348e-16	1.0288338436772308e-15	2.0313735661303977e-16	1.2429729557572465e-15	3.1235821265112835e-17
58886.45000000189	4.241997203646971e-16	1.626858286503284e-17	9.611343492743161e-16	1.0808416647465518e-17	4.6393001530729e-16	4.37095423075945e-17	9.527080264311168e-16	1.1941444397164858e-16	1.0278332974615318e-15	2.037924578427861e-16	1.2427477504065666e-15	3.162147372403904e-17
58886.50000000189	4.246823289691366e-16	1.6134368620013727e-17	9.608242517639826e-16	1.0719924482841544e-17	4.6349045982379705e-16	4.4221282997393e-17	9.509707560180041e-16	1.2010132333228326e-16	1.0268335075428252e-15	2.0444555143366921e-16	1.2425217792488796e-15	3.2007218618781496e-17
58886.550000001895	4.251602850890026e-16	1.5988854374249955e-17	9.605055444441506e-16	1.0623820137241087e-17	4.63051281534587e-16	4.4733902910094095e-17	9.492378417782591e-16	1.2078765743080436e-16	1.0258344744874127e-15	2.0509663496410997e-16	1.242295043703384e-15	3.239304529295869e-17
58886.6000000019	4.2563258339849946e-16	1.5833594347068906e-17	9.601778851477199e-16	1.0521027053935419e-17	4.626124806408449e-16	4.5247366681805624e-17	9.475092754549564e-16	1.214734375623519e-16	1.0248361988571188e-15	2.0574570603058702e-16	1.2420675451875274e-15	3.277894350805357e-17
58886.6500000019	4.260982183884549e-16	1.5670348054780927e-17	9.598409316268545e-16	1.0412587635546913e-17	4.621740573424412e-16	4.576163975209832e-17	9.457850488049724e-16	1.221586550808092e-16	1.0238386812092661e-15	2.0639276224751906e-16	1.241839285116987e-15	3.3164903419851694e-17
58886.7000000019	4.2655618434343484e-16	1.550109643970475e-17	9.594943415504526e-16	1.0299672230019958e-17	4.617360118380218e-16	4.6276688332910666e-17	9.440651535989855e-16	1.2284330139829134e-16	1.0228419220967255e-15	2.0703780124715067e-16	1.241610264905653e-15	3.355091555639837e-17
58886.750000001906	4.270054753187987e-16	1.5328057873634938e-17	9.591377725015395e-16	1.0183588282585966e-17	4.612983443249201e-16	4.679247937911363e-17	9.42349581621413e-16	1.235273679845825e-16	1.0218459220679022e-15	2.076808206794337e-16	1.2413804859656772e-15	3.393697079747382e-17
58886.80000000191	4.274450851178304e-16	1.5153703124567756e-17	9.587708819747094e-16	1.0065789219869344e-17	4.608610549992195e-16	4.7308980560444835e-17	9.406383246704306e-16	1.2421084636664738e-16	1.0208506816667587e-15	2.0832181821191797e-16	1.2411499497074325e-15	3.432306035540342e-17
58886.85000000191	4.2787400726876895e-16	1.4980768032880443e-17	9.58393327373689e-16	9.947882462136264e-18	4.604241440557245e-16	4.7826160234866294e-17	9.389313745578906e-16	1.248937281280876e-16	1.0198562014328093e-15	2.0896079152963068e-16	1.2409186575395354e-15	3.4709175757096276e-17
58886.900000001915	4.2829123500195616e-16	1.4812262243103188e-17	9.580047660085282e-16	9.83163575556774e-18	4.599876116879996e-16	4.834398742323139e-17	9.372287231093427e-16	1.2557600490865332e-16	1.0188624819011531e-15	2.0959773833497136e-16	1.240686610868856e-15	3.5095308827293534e-17
58886.95000000192	4.2869576122684907e-16	1.465147190622706e-17	9.576048550932595e-16	9.718980785642787e-18	4.59551458088341e-16	4.886243178515548e-17	9.355303621640083e-16	1.2625766840372236e-16	1.0178695236024698e-15	2.1023265634759766e-16	1.240453811100525e-15	3.548145167280096e-17
58887.00000000192	4.2908657850912804e-16	1.4501953854360197e-17	9.571932517432906e-16	9.61201279369282e-18	4.591156834477869e-16	4.938146359606401e-17	9.338362835747028e-16	1.2693871036382362e-16	1.0168773270630604e-15	2.1086554330431356e-16	1.2402202596378594e-15	3.5867596667820196e-17
58887.050000001924	4.294626790477461e-16	1.436751843851725e-17	9.567696129726267e-16	9.51298470410078e-18	4.586802879561276e-16	4.990105372533471e-17	9.32146479207853e-16	1.2761912259413995e-16	1.0158858928048125e-15	2.1149639695896593e-16	1.2399859578825092e-15	3.625373644012103e-17
58887.10000000193	4.298230546519807e-16	1.4252198132063635e-17	9.563335956915753e-16	9.42429413384839e-18	4.582452718019107e-16	5.0421173615478803e-17	9.304609409434778e-16	1.2829889695402713e-16	1.0148952213452601e-15	2.1212521508233095e-16	1.2397509072342966e-15	3.6639863858102314e-17
58887.15000000193	4.3016669671849167e-16	1.4160199288601565e-17	9.558848567041085e-16	9.348461667134349e-18	4.578106351724751e-16	5.094179526228033e-17	9.28779660675129e-16	1.289780253565519e-16	1.0139053131975518e-15	2.1275199546201065e-16	1.239515109091359e-15	3.702597201865007e-17
58887.20000000193	4.3049259620834715e-16	1.409583526072826e-17	9.554230527050856e-16	9.288099023297418e-18	4.573763782538703e-16	5.14628911958944e-17	9.27102630309871e-16	1.2965649976799902e-16	1.0129161688704973e-15	2.1337673590232748e-16	1.239278564850042e-15	3.7412054235721326e-17
58887.250000001935	4.3079974362406764e-16	1.4063440553516097e-17	9.549478402780041e-16	9.245866303955478e-18	4.569425012309601e-16	5.1984434462774185e-17	9.254298417682906e-16	1.3033431220743913e-16	1.0119277888685605e-15	2.1399943422421661e-16	1.2390412759050105e-15	3.7798104029621696e-17
58887.30000000194	4.310871289866646e-16	1.4067267812012e-17	9.54458875892253e-16	9.224418431299145e-18	4.565090042873372e-16	5.250639860847473e-17	9.23761286984439e-16	1.3101145474625006e-16	1.0109401736918736e-15	2.146200882651242e-16	1.2388032436491202e-15	3.818411511691967e-17
58887.35000000194	4.313537418126337e-16	1.4111372054933323e-17	9.53955815900476e-16	9.226342157738805e-18	4.560758876053985e-16	5.302875766120785e-17	9.220969579057838e-16	1.3168791950768577e-16	1.0099533238362536e-15	2.1523869587890466e-16	1.2385644694735284e-15	3.85700814009824e-17
58887.400000001944	4.3159857109097655e-16	1.4199489272505667e-17	9.534383165361507e-16	9.254086526346018e-18	4.556431513663416e-16	5.355148611613588e-17	9.204368464932512e-16	1.3236369866641705e-16	1.0089672397932173e-15	2.1585525493572042e-16	1.2383249547676847e-15	3.8955996963018593e-17
58887.45000000195	4.3182060698211777e-16	1.4334913090616835e-17	9.529060339108884e-16	9.309891143192483e-18	4.552107957501012e-16	5.407455892039195e-17	9.187809447211441e-16	1.330387844481046e-16	1.0079819220499747e-15	2.1646976332193443e-16	1.2380847009192073e-15	3.9341856053672766e-17
58887.50000000195	4.320192041218069e-16	1.451920707148572e-17	9.523586295440737e-16	9.39569054563781e-18	4.547788209354286e-16	5.4597951458731056e-17	9.171292445771294e-16	1.3371316912896693e-16	1.0069973710894627e-15	2.170822189400196e-16	1.2378437093141187e-15	3.9727653085106266e-17
58887.55000000195	4.321945310301243e-16	1.4750709143349693e-17	9.51795979887661e-16	9.512028143630249e-18	4.543472270998506e-16	5.512163953983332e-17	9.15481738062206e-16	1.3438684503534208e-16	1.0060135873903338e-15	2.176926197084533e-16	1.237601981336587e-15	4.0113382623516514e-17
58887.600000001956	4.323468658460908e-16	1.5026916625487395e-17	9.512182406357186e-16	9.657736478962293e-18	4.539160144197286e-16	5.564559938321517e-17	9.138384171907158e-16	1.350598045432861e-16	1.00503057142699e-15	2.1830096356161964e-16	1.2373595183691535e-15	4.0499039382079933e-17
58887.65000000196	4.324764861306568e-16	1.5344963438072827e-17	9.506255860263672e-16	9.831274493607742e-18	4.534851830701816e-16	5.616980760665394e-17	9.121992739902654e-16	1.3573204007814273e-16	1.0040483236695917e-15	2.189072484497131e-16	1.2371163217925538e-15	4.088461821428775e-17
58887.70000000196	4.325836688729991e-16	1.5701737095453303e-17	9.50018190172398e-16	1.0030887303149137e-17	4.530547332251582e-16	5.669424121421987e-17	9.10564300501729e-16	1.3640354411413552e-16	1.0030668445840403e-15	2.1951147233864678e-16	1.2368723929858396e-15	4.127011410767384e-17
58887.750000001965	4.3266869049681146e-16	1.6093986832828827e-17	9.493962270626428e-16	1.0254673854828105e-17	4.526246650573821e-16	5.721887758475375e-17	9.089334887792347e-16	1.370743091739771e-16	1.0020861346320275e-15	2.2011363320994657e-16	1.2366277333263728e-15	4.1655522177847437e-17
58887.80000000197	4.3273182686652413e-16	1.651841726843815e-17	9.487598705631006e-16	1.0500649658510936e-17	4.521949787384405e-16	5.774369446086713e-17	9.07306830890101e-16	1.3774432782843795e-16	1.001106194271027e-15	2.2071372906066749e-16	1.2363823441897453e-15	4.204083766289392e-17
58887.85000000197	4.3277335329361687e-16	1.6971764793444893e-17	9.481092944184662e-16	1.0766801453392402e-17	4.517656744387008e-16	5.826866993839528e-17	9.056843189148423e-16	1.3841359269598794e-16	1.0001270239543018e-15	2.2131175790329034e-16	1.2361362269498564e-15	4.242605591804497e-17
58887.90000000197	4.3279354454282363e-16	1.7450856211423788e-17	9.47444672253362e-16	1.1051132180549684e-17	4.513367523273632e-16	5.87937824562564e-17	9.040659449471523e-16	1.3908209644238797e-16	9.991486241309255e-16	2.219077177656384e-16	1.2358893829788928e-15	4.281117241064542e-17
58887.950000001976	4.327926748383725e-16	1.7952650808675287e-17	9.467661775735732e-16	1.1351695907799672e-17	4.509082125724412e-16	5.931901078677462e-17	9.024517010938432e-16	1.3974983178029467e-16	9.981709952458036e-16	2.225016066907765e-16	1.2356418136473212e-15	4.319618271539148e-17
58888.00000000198	4.3277101787024466e-16	1.8474268018261268e-17	9.460739837674507e-16	1.1666623280440121e-17	4.50480055340812e-16	5.984433402634565e-17	9.008415794748196e-16	1.4041679146890543e-16	9.971941377396467e-16	2.230934227369238e-16	1.2353935203238967e-15	4.358108250983168e-17
58888.05000000198	4.327288468003614e-16	1.901300326044716e-17	9.453682641072074e-16	1.1994138641423398e-17	4.500522807981281e-16	6.03697315865171e-17	8.99235572223105e-16	1.41082968313559e-16	9.962180520490246e-16	2.236831639773636e-16	1.2351445043756763e-15	4.3965867570054615e-17
58888.100000001985	4.3266643426878076e-16	1.9566334558959578e-17	9.446491917502136e-16	1.233257022651181e-17	4.496248891089282e-16	6.089518318540858e-17	8.976336714847641e-16	1.4174835516538325e-16	9.952427386063509e-16	2.242708285003521e-16	1.2348947671680187e-15	4.435053376667019e-17
58888.15000000199	4.3258405239995275e-16	2.01319223032539e-17	9.439169397402921e-16	1.2680354879881373e-17	4.491978804365574e-16	6.142066883944672e-17	8.96035869418899e-16	1.4241294492091075e-16	9.942681978399145e-16	2.248564144090309e-16	1.2346443100645711e-15	4.473507706092147e-17
58888.20000000199	4.3248197280884365e-16	2.0707604175614335e-17	9.431716810090606e-16	1.3036038630012997e-17	4.487712549432318e-16	6.194616885547634e-17	8.94442158197614e-16	1.4307673052172413e-16	9.93294430173866e-16	2.2543991982133803e-16	1.2343931344272514e-15	4.51194935010673e-17
58888.25000000199	4.323604666071408e-16	2.1291386875691803e-17	9.424135883772122e-16	1.3398274287433274e-17	4.483450127900019e-16	6.247166382312075e-17	8.928525300060133e-16	1.437397049541068e-16	9.92321436028226e-16	2.260213428699197e-16	1.2341412416163462e-15	4.5503779218888596e-17
58888.300000002	4.3221980440946547e-16	2.188143590749203e-17	9.416428345558563e-16	1.3765817017086125e-17	4.479191541367663e-16	6.299713460748448e-17	8.91266977042142e-16	1.444018612486719e-16	9.913492158189579e-16	2.2660068170204575e-16	1.2338886329903637e-15	4.588793042640391e-17
58888.350000002	4.3206025633946276e-16	2.2476064371974602e-17	9.408595921477996e-16	1.413751863742531e-17	4.474936791422811e-16	6.352256234209416e-17	8.89685491516978e-16	1.4506319248002772e-16	9.903777699578878e-16	2.271779344795204e-16	1.2336353099061852e-15	4.627194341273554e-17
58888.400000002	4.3188209203601297e-16	2.3073721442242028e-17	9.40064033648841e-16	1.4512321215471954e-17	4.470685879641685e-16	6.404792842212258e-17	8.88108065654434e-16	1.4572369176642324e-16	9.89407098852783e-16	2.2775309937860133e-16	1.2333812737189716e-15	4.6655814541127184e-17
58888.450000002005	4.316855806593559e-16	2.3672980988073725e-17	9.392563314490675e-16	1.4889250374953667e-17	4.466438807589158e-16	6.457321449787767e-17	8.865346916912539e-16	1.463833522694045e-16	9.884372029073353e-16	2.2832617458991214e-16	1.2331265257821816e-15	4.703954024611915e-17
58888.50000000201	4.314709908972232e-16	2.4272530655322234e-17	9.38436657834274e-16	1.5267408611954566e-17	4.4621955768187145e-16	6.509840246850323e-17	8.849653618770867e-16	1.4704216719348388e-16	9.874680825211634e-16	2.288971583183603e-16	1.232871067447593e-15	4.742311703084004e-17
58888.55000000201	4.3123859097097096e-16	2.4871161586616283e-17	9.376051849871338e-16	1.564596881528716e-17	4.457956188872465e-16	6.56234744759472e-17	8.834000684743934e-16	1.4770012978580828e-16	9.864997380898514e-16	2.2946604878305315e-16	1.232614900065304e-15	4.7806541464455135e-17
58888.600000002014	4.3098864864171166e-16	2.5467758883674447e-17	9.36762084988448e-16	1.6024168118625213e-17	4.45372064528149e-16	6.614841289911376e-17	8.818388037584469e-16	1.4835723333582356e-16	9.85532170004945e-16	2.3003284421721524e-16	1.2323580249837537e-15	4.818981017971985e-17
58888.65000000202	4.307214312164282e-16	2.6061292851591447e-17	9.359075298186897e-16	1.640130215603358e-17	4.449488947565498e-16	6.667320034824107e-17	8.802815600172916e-16	1.4901347117494032e-16	9.84565378653955e-16	2.305975428681082e-16	1.2321004435496532e-15	4.857291987063709e-17
58888.70000000202	4.304372055540393e-16	2.665081102467536e-17	9.3504169135916e-16	1.677671975662082e-17	4.445261097233011e-16	6.719781965948906e-17	8.787283295517344e-16	1.4966883667622905e-16	9.835993644203882e-16	2.311601429969482e-16	1.2318421571080368e-15	4.8955867290254035e-17
58888.75000000202	4.3013623807156154e-16	2.7235430947270242e-17	9.341647413931573e-16	1.7149818086765115e-17	4.441037095781644e-16	6.772225388970831e-17	8.771791046753313e-16	1.503233232540902e-16	9.826341276837178e-16	2.3172064287882785e-16	1.2315831670023307e-15	4.93386492485382e-17
58888.800000002026	4.298187947501487e-16	2.7814333666859883e-17	9.332768516075861e-16	1.7520038231029782e-17	4.4368169446974647e-16	6.824648631138441e-17	8.756338777143056e-16	1.5097692436393983e-16	9.816696688194494e-16	2.3227904080263543e-16	1.2313234745741733e-15	4.972126261036829e-17
58888.85000000203	4.2948514114116554e-16	2.8386757888194306e-17	9.323781935939557e-16	1.7886861192033312e-17	4.4326006454559705e-16	6.877050040777827e-17	8.740926410076178e-16	1.5162963350190273e-16	9.807059881990959e-16	2.3283533507097377e-16	1.231063081163616e-15	5.0103704293588915e-17
58888.90000000203	4.2913554237230425e-16	2.8951994733286016e-17	9.314689388498774e-16	1.824980428243993e-17	4.4283881995213653e-16	6.929427986820357e-17	8.725553869068176e-16	1.5228144420449109e-16	9.797430861901817e-16	2.3338952400008727e-16	1.2308019881089863e-15	5.048597126719467e-17
58888.950000002034	4.287702631536284e-16	2.9509383051926635e-17	9.305492587802988e-16	1.8608417879856303e-17	4.424179608347002e-16	6.98178085835124e-17	8.710221077761544e-16	1.5293235004832335e-16	9.787809631562914e-16	2.3394160591977954e-16	1.2305401967469842e-15	5.086806054954923e-17
58889.00000000204	4.28389567783635e-16	3.0058305228729676e-17	9.296193246988145e-16	1.8962282513011635e-17	4.419974873375198e-16	7.034107064167417e-17	8.694927959924398e-16	1.5358234464979703e-16	9.77819619457036e-16	2.3449157917333925e-16	1.2302777084126389e-15	5.124996920673477e-17
58889.05000000204	4.2799372015527913e-16	3.059818343619333e-17	9.286793078288525e-16	1.931100624927513e-17	4.4157739960372627e-16	7.086405032353974e-17	8.679674439450752e-16	1.542314216648023e-16	9.768590554480975e-16	2.350394421174624e-16	1.2300145244392767e-15	5.1631694350935426e-17
58889.10000000204	4.2758298376206025e-16	3.112847628652098e-17	9.277293793052493e-16	1.965422235374588e-17	4.411576977753808e-16	7.138673209875827e-17	8.664460440360485e-16	1.5487957478843578e-16	9.758992714812097e-16	2.355851931221769e-16	1.2297506461585884e-15	5.2013233138902894e-17
58889.150000002046	4.2715762170403876e-16	3.1648675839141086e-17	9.267697101752663e-16	1.9991587192582073e-17	4.4073838199346688e-16	7.190910062177375e-17	8.649285886798397e-16	1.5552679775469002e-16	9.749402679041983e-16	2.36128830570769e-16	1.2294860749006113e-15	5.239458277048737e-17
58889.20000000205	4.2671789669386225e-16	3.21583049250305e-17	9.25800471399978e-16	2.032277835513761e-17	4.40319452397862e-16	7.243114072801428e-17	8.634150703034804e-16	1.5617308433617692e-16	9.739820450609862e-16	2.3667035285970785e-16	1.2292208119936802e-15	5.2775740487254656e-17
58889.25000000205	4.262640710627806e-16	3.265691475260493e-17	9.248218338556444e-16	2.0647492971447247e-17	4.399009091273945e-16	7.295283743016062e-17	8.619054813464374e-16	1.5681842834384073e-16	9.730246032915643e-16	2.3720975839857086e-16	1.2289548587645388e-15	5.315670357112394e-17
58889.300000002055	4.2579640676668875e-16	3.3144082763844316e-17	9.238339683348686e-16	2.0965446204511706e-17	4.394827523198125e-16	7.347417591455571e-17	8.603998142606897e-16	1.5746282362667423e-16	9.720679429320725e-16	2.3774704560997073e-16	1.2286882165382285e-15	5.353746934309975e-17
58889.35000000206	4.253151653921214e-16	3.361941071271537e-17	9.228370455480918e-16	2.1276369897654035e-17	4.390649821117864e-16	7.399514153771501e-17	8.588980615105941e-16	1.5810626407143622e-16	9.711120643147374e-16	2.382822129294876e-16	1.2284208866381192e-15	5.3918035162019457e-17
58889.40000000206	4.248206081622457e-16	3.4082522941003006e-17	9.218312361245958e-16	2.15800113608598e-17	4.386475986389092e-16	7.4515719822948e-17	8.574002155729847e-16	1.587487436023849e-16	9.70156967767929e-16	2.3881525880558794e-16	1.2281528703860119e-15	5.4298398423401017e-17
58889.45000000206	4.243129959428738e-16	3.45330648295926e-17	9.208167106141383e-16	2.187613228007334e-17	4.382306020357786e-16	7.503589645710283e-17	8.55906268937018e-16	1.5939025618098857e-16	9.69202653616156e-16	2.3934618169956363e-16	1.2278841691019698e-15	5.467855655830684e-17
58889.50000000207	4.237925892484502e-16	3.49707014057645e-17	9.197936394880482e-16	2.2164507736827542e-17	4.378139924358529e-16	7.555565728738766e-17	8.544162141042412e-16	1.6003079580566967e-16	9.68249122180093e-16	2.398749800854518e-16	1.2276147841044693e-15	5.5058507032246564e-17
58889.55000000207	4.2325964824801257e-16	3.539511608928138e-17	9.187621931403791e-16	2.2444925325396706e-17	4.3739776997160054e-16	7.607498831828982e-17	8.52930043588548e-16	1.6067035651153164e-16	9.67296373776543e-16	2.4040165244997135e-16	1.2273447167103024e-15	5.543824734415912e-17
58889.60000000207	4.2271443277120354e-16	3.5806009562097734e-17	9.177225418896268e-16	2.2717184357677675e-17	4.3698193477437345e-16	7.659387570861149e-17	8.514477499161342e-16	1.6130893237009218e-16	9.663444087185205e-16	2.4092619729245054e-16	1.227073968234661e-15	5.581777502540008e-17
58889.650000002075	4.2215720231421793e-16	3.620309874830534e-17	9.16674855979571e-16	2.2981095145573134e-17	4.365664869745442e-16	7.711230576856647e-17	8.499693256254663e-16	1.6194651748902082e-16	9.653932273151804e-16	2.4144861312475783e-16	1.2268025399910345e-15	5.619708763880437e-17
58889.70000000208	4.2158821604578693e-16	3.658611589254138e-17	9.15619305580854e-16	2.32364783533089e-17	4.3615142670141775e-16	7.763026495697472e-17	8.484947632673098e-16	1.6258310601188086e-16	9.644428298719014e-16	2.419688984712346e-16	1.2265304332913477e-15	5.657618277774869e-17
58889.75000000208	4.210077328131145e-16	3.6954807726364036e-17	9.145560607922265e-16	2.3483164411884497e-17	4.3573675408323723e-16	7.814773987855613e-17	8.470240554046422e-16	1.6321869211787569e-16	9.6349321669025e-16	2.4248705186862804e-16	1.226257649445824e-15	5.695505806530372e-17
58889.800000002084	4.204160111478415e-16	3.7308934713408876e-17	9.134852916416423e-16	2.372099298896978e-17	4.3532246924725048e-16	7.866471728125259e-17	8.455571946126676e-16	1.6385327002158426e-16	9.625443880679856e-16	2.4300307186601857e-16	1.2259841897630947e-15	5.733371115334712e-17
58889.85000000209	4.1981330927200934e-16	3.764827036526369e-17	9.124071680878022e-16	2.394981250926032e-17	4.3490857231964067e-16	7.918118405370368e-17	8.440941734787774e-16	1.6448683397272547e-16	9.615963442991383e-16	2.4351695702476245e-16	1.2257100555501336e-15	5.77121397217883e-17
58889.90000000209	4.191998851039597e-16	3.797260062077037e-17	9.113218600213876e-16	2.4169479719124172e-17	4.3449506342556745e-16	7.969712722271679e-17	8.426349846025341e-16	1.6511937825589118e-16	9.60649085673925e-16	2.440287059184151e-16	1.2254352481123193e-15	5.809034147776362e-17
58889.95000000209	4.185759962643473e-16	3.828172328249842e-17	9.102295372662937e-16	2.4379859291979507e-17	4.3408194268919285e-16	8.021253395084944e-17	8.411796205956368e-16	1.6575089719031186e-16	9.59702612478825e-16	2.44538317132675e-16	1.2251597687533367e-15	5.846831415490274e-17
58890.000000002095	4.179419000819665e-16	3.857544750474579e-17	9.091303695808149e-16	2.4580823469676154e-17	4.3366921023365024e-16	8.0727391534076e-17	8.397280740819176e-16	1.6638138512960627e-16	9.587569249965736e-16	2.4504578926530887e-16	1.2248836187753375e-15	5.884605551260277e-17
58890.0500000021	4.172978535997737e-16	3.885359332806764e-17	9.08024526659175e-16	2.4772251736911632e-17	4.332568661810212e-16	8.124168739946942e-17	8.382803376972736e-16	1.6701083646154764e-16	9.578120235061358e-16	2.4555112092609875e-16	1.22460679947874e-15	5.92235633353222e-17
58890.1000000021	4.166441135807567e-16	3.911599125601056e-17	9.069121781326976e-16	2.4954030525029758e-17	4.3284491065238955e-16	8.175540910299215e-17	8.3683640408972025e-16	1.6763924560781532e-16	9.568679082827958e-16	2.460543107367653e-16	1.2243293121624561e-15	5.960083543193833e-17
58890.150000002104	4.159809365138492e-16	3.936248187006342e-17	9.057934935710235e-16	2.5126052942816718e-17	4.324333437678544e-16	8.226854432732112e-17	8.353962659192754e-16	1.682666070237615e-16	9.55924579598074e-16	2.4655535733091403e-16	1.2240511581236555e-15	5.99778696350826e-17
58890.20000000211	4.153085786198834e-16	3.959291547945495e-17	9.046686424834373e-16	2.5288218531568896e-17	4.3202216564650156e-16	8.278108087973613e-17	8.339599158579917e-16	1.6889291519817696e-16	9.549820377198098e-16	2.4705425935396814e-16	1.2237723386580188e-15	6.035466380053593e-17
58890.25000000211	4.146272958574426e-16	3.9807151802706643e-17	9.035377943203507e-16	2.5440433042345033e-17	4.316113764063807e-16	8.329300669008177e-17	8.325273465899357e-16	1.6951816465306174e-16	9.540402829121445e-16	2.475510154631058e-16	1.2234928550595116e-15	6.073121580662814e-17
58890.30000000211	4.1393734392880746e-16	4.000505967822764e-17	9.024011184743e-16	2.5582608233484e-17	4.3120097616457717e-16	8.380430980875826e-17	8.310985508111338e-16	1.7014234994338896e-16	9.530993154355224e-16	2.480456243271993e-16	1.2232127086204944e-15	6.110752355366604e-17
58890.350000002116	4.132389782858104e-16	4.018651680156767e-17	9.012587842813522e-16	2.5714661686428315e-17	4.307909650371631e-16	8.431497840478321e-17	8.29673521229565e-16	1.7076546565687843e-16	9.521591355467033e-16	2.4853808462675395e-16	1.2229319006318087e-15	6.148358496338385e-17
58890.40000000212	4.125324541357727e-16	4.03514094871955e-17	9.001109610224e-16	2.583651663880646e-17	4.3038134313923116e-16	8.482500076389615e-17	8.282522505651312e-16	1.7138750641377883e-16	9.512197434987781e-16	2.490283950538458e-16	1.2226504323825488e-15	6.185939797840136e-17
58890.45000000212	4.11818026447349e-16	4.04996324529425e-17	8.989578179245507e-16	2.5948101832732008e-17	4.2997211058485815e-16	8.533436528670328e-17	8.268347315496549e-16	1.7200846686663962e-16	9.502811395411917e-16	2.4951655431206117e-16	1.222368305160303e-15	6.22349605617314e-17
58890.500000002125	4.110959499564499e-16	4.063108862543415e-17	8.97799524162156e-16	2.604935137781087e-17	4.295632674871902e-16	8.584306048690903e-17	8.2542095692683e-16	1.7262834170008544e-16	9.493433239197175e-16	2.5000256111643776e-16	1.22208552025101e-15	6.261027069625632e-17
58890.55000000213	4.1036647917209e-16	4.0745688965079415e-17	8.966362488583895e-16	2.614020462731434e-17	4.2915481395832693e-16	8.635107498952791e-17	8.240109194521897e-16	1.7324712563060055e-16	9.484062968765193e-16	2.5048641419340733e-16	1.2218020789390494e-15	6.298532638427892e-17
58890.60000000213	4.0962986838227233e-16	4.0843352309329474e-17	8.954681610863069e-16	2.6220606066663767e-17	4.2874675010941645e-16	8.6858397529202e-17	8.22604611893126e-16	1.7386481340631865e-16	9.47470058650098e-16	2.5096811228072946e-16	1.2215179825071299e-15	6.336012564705036e-17
58890.65000000213	4.0888637165987086e-16	4.0924005233096307e-17	8.942954298702201e-16	2.6290505213674276e-17	4.2833907605065055e-16	8.736501694852897e-17	8.212020270288186e-16	1.7448139980679413e-16	9.465346094753532e-16	2.5144765412744115e-16	1.2212332322363727e-15	6.373466652431728e-17
58890.700000002136	4.08136242868479e-16	4.0987581925377926e-17	8.931182241870234e-16	2.634985652938844e-17	4.2793179189123886e-16	8.78709221964268e-17	8.198031576502356e-16	1.750968796428064e-16	9.455999495835669e-16	2.5192503849379374e-16	1.220947829406394e-15	6.410894707391415e-17
58890.75000000214	4.073797356682944e-16	4.1034024081227756e-17	8.91936712967349e-16	2.6398619339375618e-17	4.275248977394035e-16	8.837610232657278e-17	8.184079965601207e-16	1.7571124775613386e-16	9.44666079202405e-16	2.5240026415119944e-16	1.2206617752950755e-15	6.448296537132666e-17
58890.80000000214	4.0661710352194013e-16	4.1063280808454136e-17	8.90751065097127e-16	2.643675776438422e-17	4.2711839370241287e-16	8.888054649583614e-17	8.170165365729383e-16	1.763244990193561e-16	9.437329985559717e-16	2.528733298821676e-16	1.220375071178811e-15	6.485671950931482e-17
58890.850000002145	4.0584859970036354e-16	4.107530854837818e-17	8.895614494184921e-16	2.6464240660433056e-17	4.2671227988660195e-16	8.938424396277749e-17	8.156287705148737e-16	1.7693662833564113e-16	9.428007078647485e-16	2.533442344802576e-16	1.2200877183323724e-15	6.52302075975097e-17
58890.90000000215	4.0507447728867183e-16	4.1070071010240624e-17	8.883680347312332e-16	2.6481041567568433e-17	4.263065563973056e-16	8.98871840861812e-17	8.142446912237966e-16	1.775476306385406e-16	9.418692073456886e-16	2.538129767500133e-16	1.2197997180288998e-15	6.560342776204464e-17
58890.95000000215	4.042949891919643e-16	4.104753911891313e-17	8.871709897942933e-16	2.6487138667128397e-17	4.25901223338928e-16	9.038935632360995e-17	8.128642915492525e-16	1.781575008917959e-16	9.40938497212141e-16	2.542795555069148e-16	1.219511071540001e-15	6.597637814520523e-17
58891.000000002154	4.035103881411926e-16	4.1007690975613213e-17	8.859704833267047e-16	2.6482514747264353e-17	4.254962808149297e-16	9.089075023000916e-17	8.114875643524288e-16	1.7876623408912495e-16	9.400085776739228e-16	2.54743969577319e-16	1.2192217801357018e-15	6.634905690506469e-17
58891.05000000216	4.0272092669901592e-16	4.0950511831526016e-17	8.847666840091201e-16	2.6467157176400486e-17	4.2509172892781226e-16	9.139135545631622e-17	8.101145025061322e-16	1.7937382525403342e-16	9.390794489373e-16	2.5520621779840463e-16	1.2189318450843656e-15	6.672146221515936e-17
